,NMFCC,Nfft,NwinL,NhopL,Overlap,Ksize,AVGPreprocesTime,AVGTrainTime,F1Score,TestAcc,EpochsRan
254,6,4096,2048,512,0.75,5,0 days 00:00:00.046208,0 days 00:01:56.833402,95.4,95.4,78
255,6,4096,2048,1024,0.5,2,0 days 00:00:00.041866,0 days 00:01:56.187415,92.4,92.4,77
256,6,4096,2048,1024,0.5,3,0 days 00:00:00.041866,0 days 00:02:28.569243,96.0,96.4,80
257,6,4096,2048,1024,0.5,5,0 days 00:00:00.041866,0 days 00:01:35.003585,95.0,95.2,66
258,6,4096,2048,1536,0.25,2,0 days 00:00:00.040707,0 days 00:02:22.275086,93.0,93.0,80
259,6,4096,2048,1536,0.25,3,0 days 00:00:00.040707,0 days 00:02:29.798705,96.4,96.4,80
260,6,4096,2048,1536,0.25,5,0 days 00:00:00.040707,0 days 00:01:41.849577,94.4,94.6,69
261,6,4096,4096,1024,0.75,2,0 days 00:00:00.040658,0 days 00:02:14.661943,92.4,92.6,80
262,6,4096,4096,1024,0.75,3,0 days 00:00:00.040658,0 days 00:03:02.283441,96.6,96.6,80
263,6,4096,4096,1024,0.75,5,0 days 00:00:00.040658,0 days 00:01:50.629327,95.2,95.8,72
264,6,4096,4096,2048,0.5,2,0 days 00:00:00.037902,0 days 00:02:38.020187,91.6,92.0,80
265,6,4096,4096,2048,0.5,3,0 days 00:00:00.037902,0 days 00:02:04.046257,94.4,94.8,79
266,6,4096,4096,2048,0.5,5,0 days 00:00:00.037902,0 days 00:01:45.918998,95.0,95.6,65
267,6,4096,4096,3072,0.25,2,0 days 00:00:00.038313,0 days 00:01:57.809154,94.0,94.2,80
268,6,4096,4096,3072,0.25,3,0 days 00:00:00.038313,0 days 00:02:20.186187,92.4,92.6,67
269,6,4096,4096,3072,0.25,5,0 days 00:00:00.038313,0 days 00:01:42.604592,94.8,95.6,62
270,9,256,256,64,0.75,2,0 days 00:00:00.836528,0 days 00:01:03.377181,83.8,86.0,74
271,9,256,256,64,0.75,3,0 days 00:00:00.836528,0 days 00:00:58.128917,81.0,83.8,66
272,9,256,256,64,0.75,5,0 days 00:00:00.836528,0 days 00:01:15.912391,88.6,86.0,67
273,9,256,256,128,0.5,2,0 days 00:00:00.039124,0 days 00:00:56.763624,80.6,85.8,67
274,9,256,256,128,0.5,3,0 days 00:00:00.039124,0 days 00:01:06.821055,87.6,85.2,67
275,9,256,256,128,0.5,5,0 days 00:00:00.039124,0 days 00:01:26.975552,97.6,97.6,80
276,9,256,256,192,0.25,2,0 days 00:00:00.036611,0 days 00:01:27.181130,89.0,89.2,80
277,9,256,256,192,0.25,3,0 days 00:00:00.036611,0 days 00:00:51.930549,75.6,82.6,54
278,9,256,256,192,0.25,5,0 days 00:00:00.036611,0 days 00:01:13.084017,94.8,95.4,80
279,9,512,256,64,0.75,2,0 days 00:00:00.048196,0 days 00:00:35.973218,73.0,79.2,44
280,9,512,256,64,0.75,3,0 days 00:00:00.048196,0 days 00:01:16.458814,89.4,90.8,75
281,9,512,256,64,0.75,5,0 days 00:00:00.048196,0 days 00:01:15.596951,85.2,88.6,67
282,9,512,256,128,0.5,2,0 days 00:00:00.041547,0 days 00:00:26.736124,69.8,75.8,45
283,9,512,256,128,0.5,3,0 days 00:00:00.041547,0 days 00:01:33.561587,95.8,95.8,80
284,9,512,256,128,0.5,5,0 days 00:00:00.041547,0 days 00:00:59.851168,90.2,91.2,72
285,9,512,256,192,0.25,2,0 days 00:00:00.038005,0 days 00:00:40.650827,79.2,81.0,45
286,9,512,256,192,0.25,3,0 days 00:00:00.038005,0 days 00:01:03.175045,83.0,87.4,70
287,9,512,256,192,0.25,5,0 days 00:00:00.038005,0 days 00:00:51.747687,81.0,84.8,64
288,9,512,512,128,0.75,2,0 days 00:00:00.040169,0 days 00:00:22.395758,79.6,81.0,32
289,9,512,512,128,0.75,3,0 days 00:00:00.040169,0 days 00:01:23.752088,95.4,95.8,80
290,9,512,512,128,0.75,5,0 days 00:00:00.040169,0 days 00:00:57.296821,90.6,92.0,67
291,9,512,512,256,0.5,2,0 days 00:00:00.036817,0 days 00:00:40.247301,80.0,84.0,59
292,9,512,512,256,0.5,3,0 days 00:00:00.036817,0 days 00:01:10.027464,90.4,92.0,75
293,9,512,512,256,0.5,5,0 days 00:00:00.036817,0 days 00:01:07.999169,94.6,94.8,75
294,9,512,512,384,0.25,2,0 days 00:00:00.036254,0 days 00:01:09.406090,88.6,89.8,79
295,9,512,512,384,0.25,3,0 days 00:00:00.036254,0 days 00:01:33.770026,96.6,96.8,80
296,9,512,512,384,0.25,5,0 days 00:00:00.036254,0 days 00:01:38.897767,96.8,96.8,78
297,9,1024,256,64,0.75,2,0 days 00:00:00.055536,0 days 00:00:47.829263,76.0,82.4,54
298,9,1024,256,64,0.75,3,0 days 00:00:00.055536,0 days 00:01:14.426617,89.2,90.8,71
299,9,1024,256,64,0.75,5,0 days 00:00:00.055536,0 days 00:01:02.861735,87.6,89.0,56
300,9,1024,256,128,0.5,2,0 days 00:00:00.046774,0 days 00:01:02.844129,84.6,87.4,58
301,9,1024,256,128,0.5,3,0 days 00:00:00.046774,0 days 00:00:55.235197,86.0,87.6,59
302,9,1024,256,128,0.5,5,0 days 00:00:00.046774,0 days 00:00:45.217649,81.8,85.2,50
303,9,1024,256,192,0.25,2,0 days 00:00:00.041621,0 days 00:00:41.279129,76.4,83.4,52
304,9,1024,256,192,0.25,3,0 days 00:00:00.041621,0 days 00:01:07.849441,89.2,90.8,78
305,9,1024,256,192,0.25,5,0 days 00:00:00.041621,0 days 00:01:01.975191,92.0,92.8,76
306,9,1024,512,128,0.75,2,0 days 00:00:00.045422,0 days 00:01:02.873277,83.6,85.0,54
307,9,1024,512,128,0.75,3,0 days 00:00:00.045422,0 days 00:01:29.677324,90.2,91.2,63
308,9,1024,512,128,0.75,5,0 days 00:00:00.045422,0 days 00:01:14.172544,90.6,92.4,73
309,9,1024,512,256,0.5,2,0 days 00:00:00.040993,0 days 00:00:53.291954,67.0,79.4,54
310,9,1024,512,256,0.5,3,0 days 00:00:00.040993,0 days 00:00:57.718779,88.0,88.2,66
311,9,1024,512,256,0.5,5,0 days 00:00:00.040993,0 days 00:01:08.389708,95.6,96.2,72
312,9,1024,512,384,0.25,2,0 days 00:00:00.038315,0 days 00:01:16.872801,88.8,90.2,80
313,9,1024,512,384,0.25,3,0 days 00:00:00.038315,0 days 00:01:25.892888,95.6,96.0,80
314,9,1024,512,384,0.25,5,0 days 00:00:00.038315,0 days 00:01:29.621216,96.6,96.6,77
315,9,1024,1024,256,0.75,2,0 days 00:00:00.040162,0 days 00:00:51.905725,81.8,84.6,45
316,9,1024,1024,256,0.75,3,0 days 00:00:00.040162,0 days 00:01:13.910329,90.0,91.2,76
317,9,1024,1024,256,0.75,5,0 days 00:00:00.040162,0 days 00:01:38.272349,96.6,97.0,80
318,9,1024,1024,512,0.5,2,0 days 00:00:00.037032,0 days 00:01:29.458476,89.0,88.4,67
319,9,1024,1024,512,0.5,3,0 days 00:00:00.037032,0 days 00:01:37.757454,96.2,96.6,80
320,9,1024,1024,512,0.5,5,0 days 00:00:00.037032,0 days 00:01:38.417011,96.0,96.2,76
321,9,1024,1024,768,0.25,2,0 days 00:00:00.036504,0 days 00:01:28.604927,93.6,94.4,80
322,9,1024,1024,768,0.25,3,0 days 00:00:00.036504,0 days 00:01:44.387352,96.4,96.6,77
323,9,1024,1024,768,0.25,5,0 days 00:00:00.036504,0 days 00:01:10.092248,95.0,95.6,66
324,9,2048,256,64,0.75,2,0 days 00:00:00.075464,0 days 00:01:06.973045,81.6,85.2,74
325,9,2048,256,64,0.75,3,0 days 00:00:00.075464,0 days 00:01:06.825753,82.0,84.6,55
326,9,2048,256,64,0.75,5,0 days 00:00:00.075464,0 days 00:01:25.939521,80.4,84.8,67
327,9,2048,256,128,0.5,2,0 days 00:00:00.057046,0 days 00:00:50.642314,84.6,87.2,62
328,9,2048,256,128,0.5,3,0 days 00:00:00.057046,0 days 00:00:53.452983,84.0,86.4,56
329,9,2048,256,128,0.5,5,0 days 00:00:00.057046,0 days 00:01:15.026567,91.2,92.2,72
330,9,2048,256,192,0.25,2,0 days 00:00:00.048379,0 days 00:01:25.709056,83.4,86.8,67
331,9,2048,256,192,0.25,3,0 days 00:00:00.048379,0 days 00:01:00.503980,84.8,87.0,57
332,9,2048,256,192,0.25,5,0 days 00:00:00.048379,0 days 00:01:18.864693,93.2,93.6,75
333,9,2048,512,128,0.75,2,0 days 00:00:00.055180,0 days 00:00:15.311644,69.2,74.2,22
334,9,2048,512,128,0.75,3,0 days 00:00:00.055180,0 days 00:01:17.750285,87.8,89.6,73
335,9,2048,512,128,0.75,5,0 days 00:00:00.055180,0 days 00:01:04.831752,86.6,88.6,58
336,9,2048,512,256,0.5,2,0 days 00:00:00.044997,0 days 00:01:25.170544,86.0,87.8,68
337,9,2048,512,256,0.5,3,0 days 00:00:00.044997,0 days 00:01:00.279542,86.4,88.4,65
338,9,2048,512,256,0.5,5,0 days 00:00:00.044997,0 days 00:01:33.450161,94.8,95.4,79
339,9,2048,512,384,0.25,2,0 days 00:00:00.041286,0 days 00:00:41.802280,80.6,83.8,54
340,9,2048,512,384,0.25,3,0 days 00:00:00.041286,0 days 00:02:00.287573,96.6,96.8,80
341,9,2048,512,384,0.25,5,0 days 00:00:00.041286,0 days 00:02:02.121842,96.6,96.8,80
342,9,2048,1024,256,0.75,2,0 days 00:00:00.047139,0 days 00:01:17.878427,82.0,85.2,59
343,9,2048,1024,256,0.75,3,0 days 00:00:00.047139,0 days 00:01:11.608385,87.8,88.6,59
344,9,2048,1024,256,0.75,5,0 days 00:00:00.047139,0 days 00:01:31.944927,94.6,95.2,80
345,9,2048,1024,512,0.5,2,0 days 00:00:00.039629,0 days 00:01:50.335903,92.8,93.2,80
346,9,2048,1024,512,0.5,3,0 days 00:00:00.039629,0 days 00:01:46.918960,94.4,94.8,67
347,9,2048,1024,512,0.5,5,0 days 00:00:00.039629,0 days 00:01:37.242742,95.8,96.4,73
348,9,2048,1024,768,0.25,2,0 days 00:00:00.038102,0 days 00:01:47.129468,94.4,94.8,80
349,9,2048,1024,768,0.25,3,0 days 00:00:00.038102,0 days 00:01:53.314930,96.6,96.6,80
350,9,2048,1024,768,0.25,5,0 days 00:00:00.038102,0 days 00:01:34.596186,96.4,96.6,71
351,9,2048,2048,512,0.75,2,0 days 00:00:00.039825,0 days 00:01:24.777482,90.8,90.6,58
352,9,2048,2048,512,0.75,3,0 days 00:00:00.039825,0 days 00:02:09.771128,97.4,97.4,80
353,9,2048,2048,512,0.75,5,0 days 00:00:00.039825,0 days 00:01:42.910011,97.0,97.0,75
354,9,2048,2048,1024,0.5,2,0 days 00:00:00.037386,0 days 00:01:15.185923,89.6,90.4,66
355,9,2048,2048,1024,0.5,3,0 days 00:00:00.037386,0 days 00:02:02.578459,97.6,97.6,79
356,9,2048,2048,1024,0.5,5,0 days 00:00:00.037386,0 days 00:01:26.814628,95.0,95.4,64
357,9,2048,2048,1536,0.25,2,0 days 00:00:00.036959,0 days 00:02:12.227929,92.8,93.0,80
358,9,2048,2048,1536,0.25,3,0 days 00:00:00.036959,0 days 00:01:51.769181,94.8,95.2,67
359,9,2048,2048,1536,0.25,5,0 days 00:00:00.036959,0 days 00:01:34.010651,95.8,96.2,71
360,9,4096,256,64,0.75,2,0 days 00:00:00.109779,0 days 00:01:49.922678,88.6,90.0,73
361,9,4096,256,64,0.75,3,0 days 00:00:00.109779,0 days 00:01:48.596456,84.8,87.6,71
362,9,4096,256,64,0.75,5,0 days 00:00:00.109779,0 days 00:01:37.435670,86.6,89.2,66
363,9,4096,256,128,0.5,2,0 days 00:00:00.077481,0 days 00:01:22.091734,81.0,84.8,56
364,9,4096,256,128,0.5,3,0 days 00:00:00.077481,0 days 00:01:55.608992,92.0,93.0,75
365,9,4096,256,128,0.5,5,0 days 00:00:00.077481,0 days 00:01:04.830799,82.4,85.6,59
366,9,4096,256,192,0.25,2,0 days 00:00:00.062864,0 days 00:01:21.054323,79.0,84.8,62
367,9,4096,256,192,0.25,3,0 days 00:00:00.062864,0 days 00:01:49.450632,89.4,91.0,77
368,9,4096,256,192,0.25,5,0 days 00:00:00.062864,0 days 00:01:17.268895,85.4,88.4,66
369,9,4096,512,128,0.75,2,0 days 00:00:00.079140,0 days 00:01:19.399708,79.8,84.2,56
370,9,4096,512,128,0.75,3,0 days 00:00:00.079140,0 days 00:01:43.444285,87.0,89.6,67
371,9,4096,512,128,0.75,5,0 days 00:00:00.079140,0 days 00:01:18.351199,83.8,87.0,66
372,9,4096,512,256,0.5,2,0 days 00:00:00.058994,0 days 00:02:21.686703,89.6,90.8,80
373,9,4096,512,256,0.5,3,0 days 00:00:00.058994,0 days 00:01:36.508984,90.4,91.2,70
374,9,4096,512,256,0.5,5,0 days 00:00:00.058994,0 days 00:01:53.618622,92.8,94.0,77
375,9,4096,512,384,0.25,2,0 days 00:00:00.049618,0 days 00:01:16.516414,85.6,86.8,55
376,9,4096,512,384,0.25,3,0 days 00:00:00.049618,0 days 00:02:08.177807,95.4,95.8,79
377,9,4096,512,384,0.25,5,0 days 00:00:00.049618,0 days 00:02:05.847656,96.4,96.4,80
378,9,4096,1024,256,0.75,2,0 days 00:00:00.055995,0 days 00:01:18.331369,85.0,86.6,56
379,9,4096,1024,256,0.75,3,0 days 00:00:00.055995,0 days 00:01:55.815764,91.2,92.0,79
380,9,4096,1024,256,0.75,5,0 days 00:00:00.055995,0 days 00:01:28.556903,92.0,92.4,73
381,9,4096,1024,512,0.5,2,0 days 00:00:00.046479,0 days 00:01:49.562260,83.2,87.4,67
382,9,4096,1024,512,0.5,3,0 days 00:00:00.046479,0 days 00:02:07.070497,94.8,94.6,67
383,9,4096,1024,512,0.5,5,0 days 00:00:00.046479,0 days 00:02:01.189150,96.2,96.4,80
384,9,4096,1024,768,0.25,2,0 days 00:00:00.043412,0 days 00:02:19.819052,92.0,92.4,68
385,9,4096,1024,768,0.25,3,0 days 00:00:00.043412,0 days 00:02:17.344857,95.8,96.0,77
386,9,4096,1024,768,0.25,5,0 days 00:00:00.043412,0 days 00:01:47.197050,95.2,95.6,69
387,9,4096,2048,512,0.75,2,0 days 00:00:00.045980,0 days 00:01:36.722262,88.6,89.8,63
388,9,4096,2048,512,0.75,3,0 days 00:00:00.045980,0 days 00:02:41.384719,97.6,97.6,80
389,9,4096,2048,512,0.75,5,0 days 00:00:00.045980,0 days 00:01:55.208012,95.4,96.0,77
390,9,4096,2048,1024,0.5,2,0 days 00:00:00.043323,0 days 00:02:26.619287,91.8,92.4,80
391,9,4096,2048,1024,0.5,3,0 days 00:00:00.043323,0 days 00:02:30.248529,96.8,97.0,80
392,9,4096,2048,1024,0.5,5,0 days 00:00:00.043323,0 days 00:01:28.111438,96.0,96.2,64
393,9,4096,2048,1536,0.25,2,0 days 00:00:00.039685,0 days 00:02:18.741036,92.8,93.0,80
394,9,4096,2048,1536,0.25,3,0 days 00:00:00.039685,0 days 00:02:45.328011,96.6,96.6,80
395,9,4096,2048,1536,0.25,5,0 days 00:00:00.039685,0 days 00:01:42.575933,95.6,96.2,73
396,9,4096,4096,1024,0.75,2,0 days 00:00:00.040564,0 days 00:02:14.006926,92.2,92.4,80
397,9,4096,4096,1024,0.75,3,0 days 00:00:00.040564,0 days 00:02:23.970932,96.4,96.4,75
398,9,4096,4096,1024,0.75,5,0 days 00:00:00.040564,0 days 00:01:48.587071,96.0,96.4,67
399,9,4096,4096,2048,0.5,2,0 days 00:00:00.038334,0 days 00:02:47.393188,92.2,92.8,80
400,9,4096,4096,2048,0.5,3,0 days 00:00:00.038334,0 days 00:02:06.470366,94.8,95.2,75
401,9,4096,4096,2048,0.5,5,0 days 00:00:00.038334,0 days 00:01:36.033639,95.6,95.8,62
402,9,4096,4096,3072,0.25,2,0 days 00:00:00.038022,0 days 00:02:04.994624,94.6,94.8,73
403,9,4096,4096,3072,0.25,3,0 days 00:00:00.038022,0 days 00:02:38.262843,95.6,95.6,80
404,9,4096,4096,3072,0.25,5,0 days 00:00:00.038022,0 days 00:02:05.843313,95.8,96.4,75
405,12,256,256,64,0.75,2,0 days 00:00:00.618466,0 days 00:00:48.277762,71.4,80.8,55
406,12,256,256,64,0.75,3,0 days 00:00:00.618466,0 days 00:00:43.315802,74.4,82.4,52
407,12,256,256,64,0.75,5,0 days 00:00:00.618466,0 days 00:01:21.854182,90.6,91.6,66
408,12,256,256,128,0.5,2,0 days 00:00:00.039185,0 days 00:01:10.804317,91.2,91.8,80
409,12,256,256,128,0.5,3,0 days 00:00:00.039185,0 days 00:00:46.535557,86.4,84.0,54
410,12,256,256,128,0.5,5,0 days 00:00:00.039185,0 days 00:01:07.583071,96.0,96.0,75
411,12,256,256,192,0.25,2,0 days 00:00:00.037789,0 days 00:01:04.339719,86.8,88.8,67
412,12,256,256,192,0.25,3,0 days 00:00:00.037789,0 days 00:00:50.232782,87.4,88.8,61
413,12,256,256,192,0.25,5,0 days 00:00:00.037789,0 days 00:01:01.835262,94.0,94.6,74
414,12,512,256,64,0.75,2,0 days 00:00:00.046908,0 days 00:00:44.143473,79.6,84.0,56
415,12,512,256,64,0.75,3,0 days 00:00:00.046908,0 days 00:01:12.252835,90.0,90.6,69
416,12,512,256,64,0.75,5,0 days 00:00:00.046908,0 days 00:01:03.893437,87.4,89.2,63
417,12,512,256,128,0.5,2,0 days 00:00:00.040868,0 days 00:00:46.190035,80.2,85.0,56
418,12,512,256,128,0.5,3,0 days 00:00:00.040868,0 days 00:00:54.493128,92.8,93.2,63
419,12,512,256,128,0.5,5,0 days 00:00:00.040868,0 days 00:00:47.685535,88.0,90.0,61
420,12,512,256,192,0.25,2,0 days 00:00:00.038984,0 days 00:01:03.872053,88.4,90.0,69
421,12,512,256,192,0.25,3,0 days 00:00:00.038984,0 days 00:00:53.840579,85.8,89.2,63
422,12,512,256,192,0.25,5,0 days 00:00:00.038984,0 days 00:00:53.201876,89.6,91.8,69
423,12,512,512,128,0.75,2,0 days 00:00:00.040581,0 days 00:00:58.856379,89.8,91.0,72
424,12,512,512,128,0.75,3,0 days 00:00:00.040581,0 days 00:00:51.115255,89.0,87.6,64
425,12,512,512,128,0.75,5,0 days 00:00:00.040581,0 days 00:00:59.836411,91.2,92.0,68
426,12,512,512,256,0.5,2,0 days 00:00:00.874636,0 days 00:00:51.889461,83.4,88.2,66
427,12,512,512,256,0.5,3,0 days 00:00:00.874636,0 days 00:00:56.876415,89.8,91.2,75
428,12,512,512,256,0.5,5,0 days 00:00:00.874636,0 days 00:01:11.536915,96.8,97.0,78
429,12,512,512,384,0.25,2,0 days 00:00:00.039335,0 days 00:00:51.025558,82.4,87.4,61
430,12,512,512,384,0.25,3,0 days 00:00:00.039335,0 days 00:01:14.776469,96.6,96.6,77
431,12,512,512,384,0.25,5,0 days 00:00:00.039335,0 days 00:00:56.302604,95.6,95.8,67
432,12,1024,256,64,0.75,2,0 days 00:00:00.055125,0 days 00:01:01.791999,87.4,87.2,67
433,12,1024,256,64,0.75,3,0 days 00:00:00.055125,0 days 00:00:48.609238,86.0,87.6,55
434,12,1024,256,64,0.75,5,0 days 00:00:00.055125,0 days 00:01:06.885903,87.6,89.6,63
435,12,1024,256,128,0.5,2,0 days 00:00:00.045512,0 days 00:00:45.902208,84.6,87.2,64
436,12,1024,256,128,0.5,3,0 days 00:00:00.045512,0 days 00:01:03.258634,91.2,92.0,67
437,12,1024,256,128,0.5,5,0 days 00:00:00.045512,0 days 00:00:48.671526,82.6,86.2,55
438,12,1024,256,192,0.25,2,0 days 00:00:00.042766,0 days 00:00:41.154430,82.2,86.2,62
439,12,1024,256,192,0.25,3,0 days 00:00:00.042766,0 days 00:00:59.653057,92.2,93.0,69
440,12,1024,256,192,0.25,5,0 days 00:00:00.042766,0 days 00:00:44.548156,87.0,89.0,59
441,12,1024,512,128,0.75,2,0 days 00:00:00.045549,0 days 00:01:06.949288,90.6,91.0,80
442,12,1024,512,128,0.75,3,0 days 00:00:00.045549,0 days 00:01:13.296952,93.4,93.6,76
443,12,1024,512,128,0.75,5,0 days 00:00:00.045549,0 days 00:00:59.147211,84.0,87.6,65
444,12,1024,512,256,0.5,2,0 days 00:00:00.041187,0 days 00:00:55.393436,90.2,91.2,69
445,12,1024,512,256,0.5,3,0 days 00:00:00.041187,0 days 00:00:43.518670,86.2,86.8,59
446,12,1024,512,256,0.5,5,0 days 00:00:00.041187,0 days 00:00:59.650173,95.8,96.2,73
447,12,1024,512,384,0.25,2,0 days 00:00:00.039745,0 days 00:01:03.294919,81.8,87.0,66
448,12,1024,512,384,0.25,3,0 days 00:00:00.737441,0 days 00:01:30.830291,95.6,96.2,79
449,12,1024,512,384,0.25,5,0 days 00:00:00.737441,0 days 00:01:01.791715,94.2,94.6,71
450,12,1024,1024,256,0.75,2,0 days 00:00:00.043464,0 days 00:01:19.533218,92.6,93.4,80
451,12,1024,1024,256,0.75,3,0 days 00:00:00.043464,0 days 00:01:08.687991,92.6,93.2,74
452,12,1024,1024,256,0.75,5,0 days 00:00:00.043464,0 days 00:01:08.457826,95.2,95.6,77
453,12,1024,1024,512,0.5,2,0 days 00:00:00.040402,0 days 00:01:16.704816,93.2,94.0,79
454,12,1024,1024,512,0.5,3,0 days 00:00:00.040402,0 days 00:01:39.177698,97.4,97.4,80
455,12,1024,1024,512,0.5,5,0 days 00:00:00.040402,0 days 00:01:07.110085,96.6,96.6,74
456,12,1024,1024,768,0.25,2,0 days 00:00:00.040569,0 days 00:01:28.069753,95.0,95.4,80
457,12,1024,1024,768,0.25,3,0 days 00:00:00.040569,0 days 00:01:50.803888,96.4,96.6,80
458,12,1024,1024,768,0.25,5,0 days 00:00:00.040569,0 days 00:01:05.030704,96.4,96.4,70
459,12,2048,256,64,0.75,2,0 days 00:00:00.076832,0 days 00:01:11.348475,90.8,92.0,79
460,12,2048,256,64,0.75,3,0 days 00:00:00.076832,0 days 00:00:50.514242,84.0,86.4,53
461,12,2048,256,64,0.75,5,0 days 00:00:00.076832,0 days 00:00:56.590125,84.4,87.2,51
462,12,2048,256,128,0.5,2,0 days 00:00:00.058248,0 days 00:00:41.846775,78.0,83.6,56
463,12,2048,256,128,0.5,3,0 days 00:00:00.058248,0 days 00:00:50.170444,83.4,86.6,55
464,12,2048,256,128,0.5,5,0 days 00:00:00.058248,0 days 00:00:38.356211,86.6,88.8,48
465,12,2048,256,192,0.25,2,0 days 00:00:00.049301,0 days 00:01:01.380624,87.4,89.6,75
466,12,2048,256,192,0.25,3,0 days 00:00:00.049301,0 days 00:00:55.964908,88.0,89.8,61
467,12,2048,256,192,0.25,5,0 days 00:00:00.049301,0 days 00:00:51.342685,92.4,93.2,61
468,12,2048,512,128,0.75,2,0 days 00:00:00.054580,0 days 00:00:50.185002,84.8,87.4,64
469,12,2048,512,128,0.75,3,0 days 00:00:00.054580,0 days 00:01:19.878022,94.6,95.0,79
470,12,2048,512,128,0.75,5,0 days 00:00:00.054580,0 days 00:00:55.641517,89.6,91.0,65
471,12,2048,512,256,0.5,2,0 days 00:00:00.045990,0 days 00:01:06.448250,90.0,91.2,64
472,12,2048,512,256,0.5,3,0 days 00:00:00.045990,0 days 00:00:52.269319,87.6,90.2,69
473,12,2048,512,256,0.5,5,0 days 00:00:00.045990,0 days 00:01:01.512094,93.8,94.4,67
474,12,2048,512,384,0.25,2,0 days 00:00:00.043059,0 days 00:01:04.686540,92.8,93.6,79
475,12,2048,512,384,0.25,3,0 days 00:00:00.043059,0 days 00:01:45.213817,96.2,96.4,79
476,12,2048,512,384,0.25,5,0 days 00:00:00.043059,0 days 00:01:13.841479,95.8,96.2,72
477,12,2048,1024,256,0.75,2,0 days 00:00:00.047152,0 days 00:00:56.134628,90.2,91.2,65
478,12,2048,1024,256,0.75,3,0 days 00:00:00.047152,0 days 00:01:07.735815,94.2,94.8,75
479,12,2048,1024,256,0.75,5,0 days 00:00:00.047152,0 days 00:01:21.181175,96.2,96.2,77
480,12,2048,1024,512,0.5,2,0 days 00:00:00.045372,0 days 00:01:19.526043,93.4,94.0,80
481,12,2048,1024,512,0.5,3,0 days 00:00:00.045372,0 days 00:02:12.523753,98.4,98.4,80
482,12,2048,1024,512,0.5,5,0 days 00:00:00.045372,0 days 00:01:20.650911,96.8,96.8,76
483,12,2048,1024,768,0.25,2,0 days 00:00:00.044938,0 days 00:01:18.671322,93.2,94.2,68
484,12,2048,1024,768,0.25,3,0 days 00:00:00.044938,0 days 00:01:48.353569,96.6,96.8,80
485,12,2048,1024,768,0.25,5,0 days 00:00:00.044938,0 days 00:01:29.692307,96.0,96.2,70
486,12,2048,2048,512,0.75,2,0 days 00:00:00.042930,0 days 00:01:45.140170,94.0,94.4,79
487,12,2048,2048,512,0.75,3,0 days 00:00:00.042930,0 days 00:02:06.739386,97.4,97.4,80
488,12,2048,2048,512,0.75,5,0 days 00:00:00.042930,0 days 00:01:40.338105,96.8,97.0,76
489,12,2048,2048,1024,0.5,2,0 days 00:00:00.045670,0 days 00:01:57.441056,94.2,94.4,78
490,12,2048,2048,1024,0.5,3,0 days 00:00:00.045670,0 days 00:02:13.853280,97.4,97.6,80
491,12,2048,2048,1024,0.5,5,0 days 00:00:00.045670,0 days 00:01:36.617195,95.2,95.4,73
492,12,2048,2048,1536,0.25,2,0 days 00:00:00.044742,0 days 00:01:55.588318,94.8,95.0,75
493,12,2048,2048,1536,0.25,3,0 days 00:00:00.044742,0 days 00:02:13.300343,96.6,96.8,80
494,12,2048,2048,1536,0.25,5,0 days 00:00:00.044742,0 days 00:01:45.661185,95.4,96.0,78
495,12,4096,256,64,0.75,2,0 days 00:00:00.120897,0 days 00:01:21.597896,82.6,86.6,56
496,12,4096,256,64,0.75,3,0 days 00:00:00.120897,0 days 00:01:23.238869,87.8,89.6,69
497,12,4096,256,64,0.75,5,0 days 00:00:00.120897,0 days 00:01:03.212289,81.0,85.0,50
498,12,4096,256,128,0.5,2,0 days 00:00:00.080591,0 days 00:00:43.635672,75.6,82.6,49
499,12,4096,256,128,0.5,3,0 days 00:00:00.080591,0 days 00:01:10.051189,88.6,90.6,69
500,12,4096,256,128,0.5,5,0 days 00:00:00.080591,0 days 00:01:00.470252,87.0,89.0,56
501,12,4096,256,192,0.25,2,0 days 00:00:00.064466,0 days 00:01:13.671544,90.4,91.4,75
502,12,4096,256,192,0.25,3,0 days 00:00:00.064466,0 days 00:00:41.738197,81.2,83.2,46
503,12,4096,256,192,0.25,5,0 days 00:00:00.064466,0 days 00:00:55.878330,87.6,89.8,59
504,12,4096,512,128,0.75,2,0 days 00:00:00.075664,0 days 00:00:54.952828,81.4,81.0,61
505,12,4096,512,128,0.75,3,0 days 00:00:00.075664,0 days 00:01:20.986747,91.6,92.8,76
506,12,4096,512,128,0.75,5,0 days 00:00:00.075664,0 days 00:01:16.120898,90.6,92.0,63
507,12,4096,512,256,0.5,2,0 days 00:00:00.059112,0 days 00:01:19.756449,91.2,92.0,77
508,12,4096,512,256,0.5,3,0 days 00:00:00.059112,0 days 00:00:46.352745,80.6,84.6,46
509,12,4096,512,256,0.5,5,0 days 00:00:00.059112,0 days 00:01:40.853988,95.2,95.6,76
510,12,4096,512,384,0.25,2,0 days 00:00:00.053119,0 days 00:01:07.379372,90.2,91.6,74
511,12,4096,512,384,0.25,3,0 days 00:00:00.053119,0 days 00:01:35.785844,95.0,95.2,74
512,12,4096,512,384,0.25,5,0 days 00:00:00.053119,0 days 00:01:30.037662,95.6,96.0,73
513,12,4096,1024,256,0.75,2,0 days 00:00:00.056523,0 days 00:01:07.538738,88.0,89.8,68
514,12,4096,1024,256,0.75,3,0 days 00:00:00.056523,0 days 00:00:37.703069,80.6,84.8,38
