,NMFCC,Nfft,NwinL,NhopL,Overlap,Ksize,AVGPreprocesTime,TrainTime,F1Score,TestAcc,EpochsRan
257,6,4096,2048,1024,0.5,5,0 days 00:00:00.041866,0 days 00:01:27.707839,96.0,96.0,61
258,6,4096,2048,1536,0.25,2,0 days 00:00:00.040707,0 days 00:02:37.794815,94.0,94.0,80
259,6,4096,2048,1536,0.25,3,0 days 00:00:00.040707,0 days 00:02:56.376585,97.0,97.0,80
260,6,4096,2048,1536,0.25,5,0 days 00:00:00.040707,0 days 00:01:04.411045,95.0,95.0,59
261,6,4096,4096,1024,0.75,2,0 days 00:00:00.040658,0 days 00:02:05.667210,94.0,94.0,80
262,6,4096,4096,1024,0.75,3,0 days 00:00:00.040658,0 days 00:03:22.564962,98.0,98.0,80
263,6,4096,4096,1024,0.75,5,0 days 00:00:00.040658,0 days 00:02:07.054813,97.0,97.0,79
264,6,4096,4096,2048,0.5,2,0 days 00:00:00.037902,0 days 00:02:32.078144,93.0,93.0,80
265,6,4096,4096,2048,0.5,3,0 days 00:00:00.037902,0 days 00:01:49.240436,95.0,96.0,80
266,6,4096,4096,2048,0.5,5,0 days 00:00:00.037902,0 days 00:01:54.463786,95.0,96.0,75
267,6,4096,4096,3072,0.25,2,0 days 00:00:00.038313,0 days 00:01:49.385291,95.0,95.0,80
268,6,4096,4096,3072,0.25,3,0 days 00:00:00.038313,0 days 00:02:32.059171,95.0,96.0,80
269,6,4096,4096,3072,0.25,5,0 days 00:00:00.038313,0 days 00:01:37.215149,95.0,96.0,60
270,9,256,256,64,0.75,2,0 days 00:00:00.836528,0 days 00:00:50.275203,90.0,91.0,80
271,9,256,256,64,0.75,3,0 days 00:00:00.836528,0 days 00:01:22.513016,90.0,91.0,80
272,9,256,256,64,0.75,5,0 days 00:00:00.836528,0 days 00:01:35.280967,99.0,99.0,80
273,9,256,256,128,0.5,2,0 days 00:00:00.039124,0 days 00:01:22.789640,93.0,94.0,80
274,9,256,256,128,0.5,3,0 days 00:00:00.039124,0 days 00:01:22.529133,98.0,98.0,80
275,9,256,256,128,0.5,5,0 days 00:00:00.039124,0 days 00:02:22.538908,99.0,99.0,80
276,9,256,256,192,0.25,2,0 days 00:00:00.036611,0 days 00:01:22.525095,91.0,92.0,80
277,9,256,256,192,0.25,3,0 days 00:00:00.036611,0 days 00:01:22.527945,94.0,95.0,80
278,9,256,256,192,0.25,5,0 days 00:00:00.036611,0 days 00:01:22.898426,97.0,97.0,80
279,9,512,256,64,0.75,2,0 days 00:00:00.048196,0 days 00:01:22.568810,90.0,90.0,80
280,9,512,256,64,0.75,3,0 days 00:00:00.048196,0 days 00:01:32.125272,97.0,97.0,80
281,9,512,256,64,0.75,5,0 days 00:00:00.048196,0 days 00:01:37.759832,98.0,98.0,80
282,9,512,256,128,0.5,2,0 days 00:00:00.041547,0 days 00:00:59.260982,89.0,90.0,80
283,9,512,256,128,0.5,3,0 days 00:00:00.041547,0 days 00:01:26.384787,98.0,98.0,80
284,9,512,256,128,0.5,5,0 days 00:00:00.041547,0 days 00:01:10.972871,97.0,97.0,76
285,9,512,256,192,0.25,2,0 days 00:00:00.038005,0 days 00:01:22.517242,90.0,90.0,80
286,9,512,256,192,0.25,3,0 days 00:00:00.038005,0 days 00:01:18.169082,94.0,95.0,78
287,9,512,256,192,0.25,5,0 days 00:00:00.038005,0 days 00:01:00.146416,92.0,93.0,76
288,9,512,512,128,0.75,2,0 days 00:00:00.040169,0 days 00:01:09.759000,92.0,92.0,80
289,9,512,512,128,0.75,3,0 days 00:00:00.040169,0 days 00:01:12.334930,98.0,98.0,80
290,9,512,512,128,0.75,5,0 days 00:00:00.040169,0 days 00:01:02.638411,94.0,95.0,80
291,9,512,512,256,0.5,2,0 days 00:00:00.036817,0 days 00:00:48.782830,88.0,90.0,80
292,9,512,512,256,0.5,3,0 days 00:00:00.036817,0 days 00:01:02.528178,95.0,96.0,80
293,9,512,512,256,0.5,5,0 days 00:00:00.036817,0 days 00:01:22.527390,97.0,97.0,80
294,9,512,512,384,0.25,2,0 days 00:00:00.036254,0 days 00:01:21.711818,94.0,94.0,80
295,9,512,512,384,0.25,3,0 days 00:00:00.036254,0 days 00:02:22.527824,98.0,98.0,80
296,9,512,512,384,0.25,5,0 days 00:00:00.036254,0 days 00:02:22.813776,97.0,97.0,80
297,9,1024,256,64,0.75,2,0 days 00:00:00.055536,0 days 00:01:09.681635,96.0,96.0,80
298,9,1024,256,64,0.75,3,0 days 00:00:00.055536,0 days 00:01:22.533954,95.0,96.0,80
299,9,1024,256,64,0.75,5,0 days 00:00:00.055536,0 days 00:01:17.875192,95.0,95.0,72
300,9,1024,256,128,0.5,2,0 days 00:00:00.046774,0 days 00:02:22.523048,94.0,94.0,80
301,9,1024,256,128,0.5,3,0 days 00:00:00.046774,0 days 00:01:21.590484,96.0,96.0,80
302,9,1024,256,128,0.5,5,0 days 00:00:00.046774,0 days 00:01:04.254426,89.0,90.0,67
303,9,1024,256,192,0.25,2,0 days 00:00:00.041621,0 days 00:01:04.817308,94.0,94.0,80
304,9,1024,256,192,0.25,3,0 days 00:00:00.041621,0 days 00:00:43.978065,91.0,92.0,73
305,9,1024,256,192,0.25,5,0 days 00:00:00.041621,0 days 00:01:09.324754,94.0,95.0,61
306,9,1024,512,128,0.75,2,0 days 00:00:00.045422,0 days 00:01:22.546915,92.0,93.0,80
307,9,1024,512,128,0.75,3,0 days 00:00:00.045422,0 days 00:02:22.525226,97.0,97.0,80
308,9,1024,512,128,0.75,5,0 days 00:00:00.045422,0 days 00:01:22.534991,98.0,98.0,80
309,9,1024,512,256,0.5,2,0 days 00:00:00.040993,0 days 00:01:22.522713,93.0,93.0,80
310,9,1024,512,256,0.5,3,0 days 00:00:00.040993,0 days 00:00:56.068761,94.0,95.0,80
311,9,1024,512,256,0.5,5,0 days 00:00:00.040993,0 days 00:01:23.796646,99.0,99.0,80
312,9,1024,512,384,0.25,2,0 days 00:00:00.038315,0 days 00:01:22.537173,91.0,92.0,80
313,9,1024,512,384,0.25,3,0 days 00:00:00.038315,0 days 00:01:23.143046,97.0,97.0,80
314,9,1024,512,384,0.25,5,0 days 00:00:00.038315,0 days 00:01:25.185521,97.0,97.0,80
315,9,1024,1024,256,0.75,2,0 days 00:00:00.040162,0 days 00:02:22.559923,89.0,90.0,80
316,9,1024,1024,256,0.75,3,0 days 00:00:00.040162,0 days 00:00:51.852538,93.0,94.0,70
317,9,1024,1024,256,0.75,5,0 days 00:00:00.040162,0 days 00:01:22.545910,99.0,99.0,80
318,9,1024,1024,512,0.5,2,0 days 00:00:00.037032,0 days 00:02:22.533114,93.0,94.0,80
319,9,1024,1024,512,0.5,3,0 days 00:00:00.037032,0 days 00:01:48.482974,98.0,98.0,80
320,9,1024,1024,512,0.5,5,0 days 00:00:00.037032,0 days 00:01:24.370060,98.0,98.0,72
321,9,1024,1024,768,0.25,2,0 days 00:00:00.036504,0 days 00:01:54.900398,95.0,96.0,80
322,9,1024,1024,768,0.25,3,0 days 00:00:00.036504,0 days 00:01:58.255077,98.0,98.0,80
323,9,1024,1024,768,0.25,5,0 days 00:00:00.036504,0 days 00:01:17.044164,96.0,96.0,80
324,9,2048,256,64,0.75,2,0 days 00:00:00.075464,0 days 00:01:18.540299,89.0,89.0,80
325,9,2048,256,64,0.75,3,0 days 00:00:00.075464,0 days 00:02:22.551094,94.0,94.0,80
326,9,2048,256,64,0.75,5,0 days 00:00:00.075464,0 days 00:01:33.390087,92.0,92.0,80
327,9,2048,256,128,0.5,2,0 days 00:00:00.057046,0 days 00:01:22.545264,94.0,94.0,80
328,9,2048,256,128,0.5,3,0 days 00:00:00.057046,0 days 00:01:00.585915,93.0,94.0,73
329,9,2048,256,128,0.5,5,0 days 00:00:00.057046,0 days 00:01:27.066911,97.0,97.0,80
330,9,2048,256,192,0.25,2,0 days 00:00:00.048379,0 days 00:01:22.534468,92.0,93.0,80
331,9,2048,256,192,0.25,3,0 days 00:00:00.048379,0 days 00:01:22.548842,91.0,92.0,80
332,9,2048,256,192,0.25,5,0 days 00:00:00.048379,0 days 00:01:17.871739,96.0,96.0,80
333,9,2048,512,128,0.75,2,0 days 00:00:00.055180,0 days 00:00:12.349995,79.0,76.0,18
334,9,2048,512,128,0.75,3,0 days 00:00:00.055180,0 days 00:01:47.680346,95.0,96.0,80
335,9,2048,512,128,0.75,5,0 days 00:00:00.055180,0 days 00:01:08.655042,95.0,96.0,64
336,9,2048,512,256,0.5,2,0 days 00:00:00.044997,0 days 00:01:42.555925,92.0,92.0,80
337,9,2048,512,256,0.5,3,0 days 00:00:00.044997,0 days 00:01:12.723772,94.0,95.0,80
338,9,2048,512,256,0.5,5,0 days 00:00:00.044997,0 days 00:02:05.210590,97.0,97.0,80
339,9,2048,512,384,0.25,2,0 days 00:00:00.041286,0 days 00:01:15.890497,90.0,91.0,80
340,9,2048,512,384,0.25,3,0 days 00:00:00.041286,0 days 00:02:22.539829,97.0,97.0,80
341,9,2048,512,384,0.25,5,0 days 00:00:00.041286,0 days 00:02:22.575980,99.0,99.0,80
342,9,2048,1024,256,0.75,2,0 days 00:00:00.047139,0 days 00:02:22.549081,92.0,92.0,80
343,9,2048,1024,256,0.75,3,0 days 00:00:00.047139,0 days 00:01:46.217229,93.0,94.0,80
344,9,2048,1024,256,0.75,5,0 days 00:00:00.047139,0 days 00:01:39.445844,97.0,97.0,80
345,9,2048,1024,512,0.5,2,0 days 00:00:00.039629,0 days 00:02:22.541149,94.0,95.0,80
346,9,2048,1024,512,0.5,3,0 days 00:00:00.039629,0 days 00:02:09.908463,99.0,99.0,80
347,9,2048,1024,512,0.5,5,0 days 00:00:00.039629,0 days 00:01:33.004402,97.0,97.0,77
348,9,2048,1024,768,0.25,2,0 days 00:00:00.038102,0 days 00:01:43.882033,96.0,96.0,80
349,9,2048,1024,768,0.25,3,0 days 00:00:00.038102,0 days 00:01:53.644279,97.0,97.0,80
350,9,2048,1024,768,0.25,5,0 days 00:00:00.038102,0 days 00:01:47.409128,97.0,97.0,78
351,9,2048,2048,512,0.75,2,0 days 00:00:00.039825,0 days 00:01:45.442980,96.0,96.0,80
352,9,2048,2048,512,0.75,3,0 days 00:00:00.039825,0 days 00:02:22.532344,99.0,99.0,80
353,9,2048,2048,512,0.75,5,0 days 00:00:00.039825,0 days 00:01:37.260034,97.0,97.0,74
354,9,2048,2048,1024,0.5,2,0 days 00:00:00.037386,0 days 00:01:30.228781,94.0,94.0,80
355,9,2048,2048,1024,0.5,3,0 days 00:00:00.037386,0 days 00:02:01.943971,99.0,99.0,80
356,9,2048,2048,1024,0.5,5,0 days 00:00:00.037386,0 days 00:01:33.224634,96.0,96.0,59
357,9,2048,2048,1536,0.25,2,0 days 00:00:00.036959,0 days 00:02:22.552959,94.0,94.0,80
358,9,2048,2048,1536,0.25,3,0 days 00:00:00.036959,0 days 00:02:22.539498,97.0,97.0,80
359,9,2048,2048,1536,0.25,5,0 days 00:00:00.036959,0 days 00:01:29.047817,97.0,97.0,79
360,9,4096,256,64,0.75,2,0 days 00:00:00.109779,0 days 00:02:22.536762,93.0,93.0,80
361,9,4096,256,64,0.75,3,0 days 00:00:00.109779,0 days 00:02:22.561250,94.0,94.0,80
362,9,4096,256,64,0.75,5,0 days 00:00:00.109779,0 days 00:01:35.065824,95.0,96.0,71
363,9,4096,256,128,0.5,2,0 days 00:00:00.077481,0 days 00:02:22.552434,91.0,92.0,80
364,9,4096,256,128,0.5,3,0 days 00:00:00.077481,0 days 00:02:22.574490,94.0,95.0,80
365,9,4096,256,128,0.5,5,0 days 00:00:00.077481,0 days 00:01:37.657535,92.0,92.0,80
366,9,4096,256,192,0.25,2,0 days 00:00:00.062864,0 days 00:01:46.789940,92.0,93.0,80
367,9,4096,256,192,0.25,3,0 days 00:00:00.062864,0 days 00:02:22.556825,94.0,95.0,80
368,9,4096,256,192,0.25,5,0 days 00:00:00.062864,0 days 00:01:25.501675,93.0,94.0,68
369,9,4096,512,128,0.75,2,0 days 00:00:00.079140,0 days 00:01:43.626184,92.0,92.0,80
370,9,4096,512,128,0.75,3,0 days 00:00:00.079140,0 days 00:02:05.872233,96.0,96.0,80
371,9,4096,512,128,0.75,5,0 days 00:00:00.079140,0 days 00:01:45.978893,95.0,96.0,80
372,9,4096,512,256,0.5,2,0 days 00:00:00.058994,0 days 00:02:18.229798,92.0,93.0,80
373,9,4096,512,256,0.5,3,0 days 00:00:00.058994,0 days 00:01:47.987968,94.0,94.0,80
374,9,4096,512,256,0.5,5,0 days 00:00:00.058994,0 days 00:02:22.547111,98.0,98.0,80
375,9,4096,512,384,0.25,2,0 days 00:00:00.049618,0 days 00:02:22.569148,91.0,92.0,80
376,9,4096,512,384,0.25,3,0 days 00:00:00.049618,0 days 00:02:22.578253,97.0,97.0,80
377,9,4096,512,384,0.25,5,0 days 00:00:00.049618,0 days 00:01:47.468823,98.0,98.0,80
378,9,4096,1024,256,0.75,2,0 days 00:00:00.055995,0 days 00:02:04.731320,89.0,90.0,80
379,9,4096,1024,256,0.75,3,0 days 00:00:00.055995,0 days 00:02:18.090503,93.0,94.0,80
380,9,4096,1024,256,0.75,5,0 days 00:00:00.055995,0 days 00:01:24.031562,94.0,94.0,64
381,9,4096,1024,512,0.5,2,0 days 00:00:00.046479,0 days 00:02:29.830562,93.0,93.0,80
382,9,4096,1024,512,0.5,3,0 days 00:00:00.046479,0 days 00:03:22.544871,98.0,98.0,80
383,9,4096,1024,512,0.5,5,0 days 00:00:00.046479,0 days 00:01:42.932200,97.0,97.0,80
384,9,4096,1024,768,0.25,2,0 days 00:00:00.043412,0 days 00:02:24.104773,95.0,96.0,80
385,9,4096,1024,768,0.25,3,0 days 00:00:00.043412,0 days 00:02:36.101584,97.0,97.0,80
386,9,4096,1024,768,0.25,5,0 days 00:00:00.043412,0 days 00:01:55.553790,97.0,97.0,80
387,9,4096,2048,512,0.75,2,0 days 00:00:00.045980,0 days 00:01:58.991465,95.0,95.0,80
388,9,4096,2048,512,0.75,3,0 days 00:00:00.045980,0 days 00:02:36.186084,100.0,100.0,80
389,9,4096,2048,512,0.75,5,0 days 00:00:00.045980,0 days 00:02:00.421923,98.0,98.0,80
390,9,4096,2048,1024,0.5,2,0 days 00:00:00.043323,0 days 00:02:11.815957,93.0,94.0,80
391,9,4096,2048,1024,0.5,3,0 days 00:00:00.043323,0 days 00:01:49.012886,98.0,98.0,80
392,9,4096,2048,1024,0.5,5,0 days 00:00:00.043323,0 days 00:01:27.692267,97.0,97.0,79
393,9,4096,2048,1536,0.25,2,0 days 00:00:00.039685,0 days 00:02:13.212907,94.0,94.0,80
394,9,4096,2048,1536,0.25,3,0 days 00:00:00.039685,0 days 00:02:10.593004,97.0,97.0,80
395,9,4096,2048,1536,0.25,5,0 days 00:00:00.039685,0 days 00:02:21.355679,97.0,97.0,80
396,9,4096,4096,1024,0.75,2,0 days 00:00:00.040564,0 days 00:02:10.607533,95.0,95.0,80
397,9,4096,4096,1024,0.75,3,0 days 00:00:00.040564,0 days 00:02:16.051244,97.0,97.0,80
398,9,4096,4096,1024,0.75,5,0 days 00:00:00.040564,0 days 00:02:38.399548,98.0,98.0,80
399,9,4096,4096,2048,0.5,2,0 days 00:00:00.038334,0 days 00:02:59.508407,93.0,94.0,80
400,9,4096,4096,2048,0.5,3,0 days 00:00:00.038334,0 days 00:01:53.062310,96.0,96.0,72
401,9,4096,4096,2048,0.5,5,0 days 00:00:00.038334,0 days 00:01:44.889647,97.0,97.0,66
402,9,4096,4096,3072,0.25,2,0 days 00:00:00.038022,0 days 00:01:43.266549,95.0,95.0,80
403,9,4096,4096,3072,0.25,3,0 days 00:00:00.038022,0 days 00:03:22.544654,97.0,97.0,80
404,9,4096,4096,3072,0.25,5,0 days 00:00:00.038022,0 days 00:02:27.269647,97.0,97.0,80
405,12,256,256,64,0.75,2,0 days 00:00:00.618466,0 days 00:01:15.640921,92.0,93.0,80
406,12,256,256,64,0.75,3,0 days 00:00:00.618466,0 days 00:01:08.288436,90.0,91.0,80
407,12,256,256,64,0.75,5,0 days 00:00:00.618466,0 days 00:01:28.975705,96.0,96.0,80
408,12,256,256,128,0.5,2,0 days 00:00:00.039185,0 days 00:01:33.520479,95.0,95.0,80
409,12,256,256,128,0.5,3,0 days 00:00:00.039185,0 days 00:01:09.412657,98.0,98.0,80
410,12,256,256,128,0.5,5,0 days 00:00:00.039185,0 days 00:01:24.506721,98.0,98.0,80
411,12,256,256,192,0.25,2,0 days 00:00:00.037789,0 days 00:02:22.524110,95.0,95.0,80
412,12,256,256,192,0.25,3,0 days 00:00:00.037789,0 days 00:00:58.688237,97.0,97.0,80
413,12,256,256,192,0.25,5,0 days 00:00:00.037789,0 days 00:01:22.547227,96.0,96.0,80
414,12,512,256,64,0.75,2,0 days 00:00:00.046908,0 days 00:01:22.557148,89.0,90.0,80
415,12,512,256,64,0.75,3,0 days 00:00:00.046908,0 days 00:01:15.056884,93.0,93.0,78
416,12,512,256,64,0.75,5,0 days 00:00:00.046908,0 days 00:01:13.244380,94.0,94.0,70
417,12,512,256,128,0.5,2,0 days 00:00:00.040868,0 days 00:01:13.188377,94.0,94.0,80
418,12,512,256,128,0.5,3,0 days 00:00:00.040868,0 days 00:01:08.300911,96.0,96.0,80
419,12,512,256,128,0.5,5,0 days 00:00:00.040868,0 days 00:00:51.713655,96.0,96.0,73
420,12,512,256,192,0.25,2,0 days 00:00:00.038984,0 days 00:01:22.557079,94.0,94.0,80
421,12,512,256,192,0.25,3,0 days 00:00:00.038984,0 days 00:00:53.469431,95.0,96.0,76
422,12,512,256,192,0.25,5,0 days 00:00:00.038984,0 days 00:01:00.722207,95.0,96.0,80
423,12,512,512,128,0.75,2,0 days 00:00:00.040581,0 days 00:01:22.529142,94.0,94.0,80
424,12,512,512,128,0.75,3,0 days 00:00:00.040581,0 days 00:01:08.999475,96.0,96.0,80
425,12,512,512,128,0.75,5,0 days 00:00:00.040581,0 days 00:01:00.160506,95.0,95.0,80
426,12,512,512,256,0.5,2,0 days 00:00:00.874636,0 days 00:01:14.653051,93.0,94.0,80
427,12,512,512,256,0.5,3,0 days 00:00:00.874636,0 days 00:01:22.561134,94.0,95.0,80
428,12,512,512,256,0.5,5,0 days 00:00:00.874636,0 days 00:01:19.084181,99.0,99.0,80
429,12,512,512,384,0.25,2,0 days 00:00:00.039335,0 days 00:01:03.687688,93.0,94.0,80
430,12,512,512,384,0.25,3,0 days 00:00:00.039335,0 days 00:01:17.883386,97.0,97.0,80
431,12,512,512,384,0.25,5,0 days 00:00:00.039335,0 days 00:01:20.911017,97.0,97.0,80
432,12,1024,256,64,0.75,2,0 days 00:00:00.055125,0 days 00:01:14.654017,92.0,92.0,80
433,12,1024,256,64,0.75,3,0 days 00:00:00.055125,0 days 00:01:00.526670,91.0,92.0,76
434,12,1024,256,64,0.75,5,0 days 00:00:00.055125,0 days 00:01:21.390814,95.0,95.0,80
435,12,1024,256,128,0.5,2,0 days 00:00:00.045512,0 days 00:01:22.536693,92.0,93.0,80
436,12,1024,256,128,0.5,3,0 days 00:00:00.045512,0 days 00:01:28.234379,97.0,97.0,80
437,12,1024,256,128,0.5,5,0 days 00:00:00.045512,0 days 00:00:59.567657,94.0,94.0,70
438,12,1024,256,192,0.25,2,0 days 00:00:00.042766,0 days 00:01:06.972075,96.0,96.0,80
439,12,1024,256,192,0.25,3,0 days 00:00:00.042766,0 days 00:01:08.235296,97.0,97.0,80
440,12,1024,256,192,0.25,5,0 days 00:00:00.042766,0 days 00:00:53.814278,94.0,94.0,80
441,12,1024,512,128,0.75,2,0 days 00:00:00.045549,0 days 00:01:12.802330,92.0,92.0,80
442,12,1024,512,128,0.75,3,0 days 00:00:00.045549,0 days 00:01:12.896924,97.0,97.0,80
443,12,1024,512,128,0.75,5,0 days 00:00:00.045549,0 days 00:01:29.580734,97.0,97.0,80
444,12,1024,512,256,0.5,2,0 days 00:00:00.041187,0 days 00:00:51.513325,95.0,96.0,79
445,12,1024,512,256,0.5,3,0 days 00:00:00.041187,0 days 00:00:52.543014,95.0,96.0,80
446,12,1024,512,256,0.5,5,0 days 00:00:00.041187,0 days 00:00:47.909493,99.0,99.0,73
447,12,1024,512,384,0.25,2,0 days 00:00:00.039745,0 days 00:00:56.536373,93.0,94.0,80
448,12,1024,512,384,0.25,3,0 days 00:00:00.737441,0 days 00:01:14.407645,98.0,98.0,80
449,12,1024,512,384,0.25,5,0 days 00:00:00.737441,0 days 00:01:08.237147,97.0,97.0,72
450,12,1024,1024,256,0.75,2,0 days 00:00:00.043464,0 days 00:01:25.309767,95.0,95.0,80
451,12,1024,1024,256,0.75,3,0 days 00:00:00.043464,0 days 00:01:24.941941,94.0,94.0,80
452,12,1024,1024,256,0.75,5,0 days 00:00:00.043464,0 days 00:01:12.783736,96.0,96.0,80
453,12,1024,1024,512,0.5,2,0 days 00:00:00.040402,0 days 00:01:21.543625,97.0,97.0,80
454,12,1024,1024,512,0.5,3,0 days 00:00:00.040402,0 days 00:01:36.636089,99.0,99.0,80
455,12,1024,1024,512,0.5,5,0 days 00:00:00.040402,0 days 00:00:53.728041,98.0,98.0,59
456,12,1024,1024,768,0.25,2,0 days 00:00:00.040569,0 days 00:02:22.522639,97.0,97.0,80
457,12,1024,1024,768,0.25,3,0 days 00:00:00.040569,0 days 00:01:41.307474,97.0,97.0,80
458,12,1024,1024,768,0.25,5,0 days 00:00:00.040569,0 days 00:01:04.267684,98.0,98.0,69
459,12,2048,256,64,0.75,2,0 days 00:00:00.076832,0 days 00:01:22.536467,93.0,94.0,80
460,12,2048,256,64,0.75,3,0 days 00:00:00.076832,0 days 00:00:58.425670,89.0,90.0,52
461,12,2048,256,64,0.75,5,0 days 00:00:00.076832,0 days 00:01:07.459045,93.0,94.0,56
462,12,2048,256,128,0.5,2,0 days 00:00:00.058248,0 days 00:01:22.567499,93.0,94.0,80
463,12,2048,256,128,0.5,3,0 days 00:00:00.058248,0 days 00:00:59.394886,95.0,95.0,66
464,12,2048,256,128,0.5,5,0 days 00:00:00.058248,0 days 00:00:46.417204,92.0,93.0,52
465,12,2048,256,192,0.25,2,0 days 00:00:00.049301,0 days 00:01:06.913778,95.0,96.0,75
466,12,2048,256,192,0.25,3,0 days 00:00:00.049301,0 days 00:01:01.578269,94.0,94.0,76
467,12,2048,256,192,0.25,5,0 days 00:00:00.049301,0 days 00:00:49.871644,95.0,96.0,63
468,12,2048,512,128,0.75,2,0 days 00:00:00.054580,0 days 00:01:22.539897,92.0,92.0,80
469,12,2048,512,128,0.75,3,0 days 00:00:00.054580,0 days 00:01:24.052733,97.0,97.0,80
470,12,2048,512,128,0.75,5,0 days 00:00:00.054580,0 days 00:01:08.446622,94.0,94.0,80
471,12,2048,512,256,0.5,2,0 days 00:00:00.045990,0 days 00:02:22.555718,94.0,94.0,80
472,12,2048,512,256,0.5,3,0 days 00:00:00.045990,0 days 00:00:57.060847,93.0,94.0,80
473,12,2048,512,256,0.5,5,0 days 00:00:00.045990,0 days 00:01:20.785633,97.0,97.0,80
474,12,2048,512,384,0.25,2,0 days 00:00:00.043059,0 days 00:00:51.971886,94.0,95.0,76
475,12,2048,512,384,0.25,3,0 days 00:00:00.043059,0 days 00:01:19.748147,98.0,98.0,80
476,12,2048,512,384,0.25,5,0 days 00:00:00.043059,0 days 00:01:26.902117,97.0,97.0,80
477,12,2048,1024,256,0.75,2,0 days 00:00:00.047152,0 days 00:01:22.548579,95.0,96.0,80
478,12,2048,1024,256,0.75,3,0 days 00:00:00.047152,0 days 00:01:12.131316,95.0,96.0,80
479,12,2048,1024,256,0.75,5,0 days 00:00:00.047152,0 days 00:01:31.902644,97.0,97.0,80
480,12,2048,1024,512,0.5,2,0 days 00:00:00.045372,0 days 00:01:22.568965,95.0,96.0,80
481,12,2048,1024,512,0.5,3,0 days 00:00:00.045372,0 days 00:01:32.478474,99.0,99.0,80
482,12,2048,1024,512,0.5,5,0 days 00:00:00.045372,0 days 00:01:29.830822,99.0,99.0,77
483,12,2048,1024,768,0.25,2,0 days 00:00:00.044938,0 days 00:02:22.545881,98.0,98.0,80
484,12,2048,1024,768,0.25,3,0 days 00:00:00.044938,0 days 00:01:44.954128,98.0,98.0,80
485,12,2048,1024,768,0.25,5,0 days 00:00:00.044938,0 days 00:01:29.752514,97.0,97.0,80
486,12,2048,2048,512,0.75,2,0 days 00:00:00.042930,0 days 00:02:22.577250,95.0,96.0,80
487,12,2048,2048,512,0.75,3,0 days 00:00:00.042930,0 days 00:02:22.665585,99.0,99.0,80
488,12,2048,2048,512,0.75,5,0 days 00:00:00.042930,0 days 00:01:36.524792,99.0,99.0,80
489,12,2048,2048,1024,0.5,2,0 days 00:00:00.045670,0 days 00:02:22.664078,97.0,97.0,80
490,12,2048,2048,1024,0.5,3,0 days 00:00:00.045670,0 days 00:02:22.647734,99.0,99.0,80
491,12,2048,2048,1024,0.5,5,0 days 00:00:00.045670,0 days 00:02:02.204706,97.0,97.0,80
492,12,2048,2048,1536,0.25,2,0 days 00:00:00.044742,0 days 00:02:22.647581,99.0,99.0,80
493,12,2048,2048,1536,0.25,3,0 days 00:00:00.044742,0 days 00:01:54.290472,98.0,98.0,80
494,12,2048,2048,1536,0.25,5,0 days 00:00:00.044742,0 days 00:01:48.064656,97.0,97.0,80
495,12,4096,256,64,0.75,2,0 days 00:00:00.120897,0 days 00:02:12.976249,94.0,94.0,80
496,12,4096,256,64,0.75,3,0 days 00:00:00.120897,0 days 00:01:34.557653,93.0,94.0,80
497,12,4096,256,64,0.75,5,0 days 00:00:00.120897,0 days 00:01:20.297189,91.0,92.0,64
498,12,4096,256,128,0.5,2,0 days 00:00:00.080591,0 days 00:01:16.726121,91.0,92.0,80
499,12,4096,256,128,0.5,3,0 days 00:00:00.080591,0 days 00:01:22.566535,97.0,97.0,80
500,12,4096,256,128,0.5,5,0 days 00:00:00.080591,0 days 00:01:40.762612,96.0,96.0,80
501,12,4096,256,192,0.25,2,0 days 00:00:00.064466,0 days 00:01:15.793580,95.0,96.0,80
502,12,4096,256,192,0.25,3,0 days 00:00:00.064466,0 days 00:01:22.544726,90.0,91.0,80
503,12,4096,256,192,0.25,5,0 days 00:00:00.064466,0 days 00:00:59.331316,95.0,96.0,57
504,12,4096,512,128,0.75,2,0 days 00:00:00.075664,0 days 00:01:05.701229,89.0,90.0,80
505,12,4096,512,128,0.75,3,0 days 00:00:00.075664,0 days 00:01:26.163289,96.0,96.0,80
506,12,4096,512,128,0.75,5,0 days 00:00:00.075664,0 days 00:01:27.143996,93.0,94.0,69
507,12,4096,512,256,0.5,2,0 days 00:00:00.059112,0 days 00:02:22.549052,95.0,95.0,80
508,12,4096,512,256,0.5,3,0 days 00:00:00.059112,0 days 00:01:11.705703,94.0,94.0,67
509,12,4096,512,256,0.5,5,0 days 00:00:00.059112,0 days 00:01:59.996318,98.0,98.0,80
510,12,4096,512,384,0.25,2,0 days 00:00:00.053119,0 days 00:01:09.577476,93.0,94.0,80
511,12,4096,512,384,0.25,3,0 days 00:00:00.053119,0 days 00:01:34.115073,97.0,97.0,80
512,12,4096,512,384,0.25,5,0 days 00:00:00.053119,0 days 00:02:22.544504,99.0,99.0,80
513,12,4096,1024,256,0.75,2,0 days 00:00:00.056523,0 days 00:01:08.918604,94.0,94.0,80
514,12,4096,1024,256,0.75,3,0 days 00:00:00.056523,0 days 00:01:24.752604,94.0,95.0,76
515,12,4096,1024,256,0.75,5,0 days 00:00:00.056523,0 days 00:02:22.581713,99.0,99.0,80
516,12,4096,1024,512,0.5,2,0 days 00:00:00.048080,0 days 00:01:56.134979,97.0,97.0,80
517,12,4096,1024,512,0.5,3,0 days 00:00:00.048080,0 days 00:02:01.473769,100.0,100.0,80
