,NMFCC,Nfft,NwinL,NhopL,Overlap,Ksize,AVGPreprocesTime,TrainTime,F1Score,TestAcc,EpochsRan
255,6,4096,2048,1024,0.5,2,0 days 00:00:00.067788,0 days 00:01:32.901166,93.0,93.0,80
256,6,4096,2048,1024,0.5,3,0 days 00:00:00.067788,0 days 00:02:09.191866,97.0,97.0,80
257,6,4096,2048,1024,0.5,5,0 days 00:00:00.067788,0 days 00:01:16.252628,97.0,97.0,80
258,6,4096,2048,1536,0.25,2,0 days 00:00:00.065247,0 days 00:01:42.475333,93.0,93.0,80
259,6,4096,2048,1536,0.25,3,0 days 00:00:00.065247,0 days 00:02:04.251047,97.0,97.0,80
260,6,4096,2048,1536,0.25,5,0 days 00:00:00.065247,0 days 00:02:01.170061,97.0,97.0,80
261,6,4096,4096,1024,0.75,2,0 days 00:00:00.066218,0 days 00:01:05.383493,89.0,89.0,47
262,6,4096,4096,1024,0.75,3,0 days 00:00:00.066218,0 days 00:03:22.567864,94.0,94.0,80
263,6,4096,4096,1024,0.75,5,0 days 00:00:00.066218,0 days 00:01:35.467205,97.0,97.0,80
264,6,4096,4096,2048,0.5,2,0 days 00:00:00.064598,0 days 00:01:18.763143,92.0,92.0,62
265,6,4096,4096,2048,0.5,3,0 days 00:00:00.064598,0 days 00:02:11.168145,96.0,96.0,80
266,6,4096,4096,2048,0.5,5,0 days 00:00:00.064598,0 days 00:01:47.401870,98.0,98.0,75
267,6,4096,4096,3072,0.25,2,0 days 00:00:00.062566,0 days 00:01:43.137755,93.0,93.0,80
268,6,4096,4096,3072,0.25,3,0 days 00:00:00.062566,0 days 00:01:40.198237,95.0,95.0,80
269,6,4096,4096,3072,0.25,5,0 days 00:00:00.062566,0 days 00:01:43.907538,98.0,98.0,80
270,9,256,256,64,0.75,2,0 days 00:00:00.065133,0 days 00:02:42.495608,89.0,89.0,80
271,9,256,256,64,0.75,3,0 days 00:00:00.065133,0 days 00:02:05.452831,88.0,87.0,80
272,9,256,256,64,0.75,5,0 days 00:00:00.065133,0 days 00:00:54.246137,88.0,88.0,46
273,9,256,256,128,0.5,2,0 days 00:00:00.062879,0 days 00:01:28.796267,87.0,86.0,80
274,9,256,256,128,0.5,3,0 days 00:00:00.062879,0 days 00:01:41.757161,88.0,87.0,67
275,9,256,256,128,0.5,5,0 days 00:00:00.062879,0 days 00:01:20.195885,90.0,90.0,56
276,9,256,256,192,0.25,2,0 days 00:00:00.059853,0 days 00:01:04.366360,86.0,85.0,34
277,9,256,256,192,0.25,3,0 days 00:00:00.059853,0 days 00:01:03.116321,88.0,87.0,37
278,9,256,256,192,0.25,5,0 days 00:00:00.059853,0 days 00:01:27.567147,89.0,89.0,60
279,9,512,256,64,0.75,2,0 days 00:00:00.070335,0 days 00:01:56.796829,90.0,90.0,80
280,9,512,256,64,0.75,3,0 days 00:00:00.070335,0 days 00:01:45.070806,93.0,93.0,75
281,9,512,256,64,0.75,5,0 days 00:00:00.070335,0 days 00:00:48.974762,90.0,90.0,40
282,9,512,256,128,0.5,2,0 days 00:00:00.062682,0 days 00:01:27.105210,90.0,89.0,58
283,9,512,256,128,0.5,3,0 days 00:00:00.062682,0 days 00:01:51.372553,92.0,92.0,65
284,9,512,256,128,0.5,5,0 days 00:00:00.062682,0 days 00:01:14.859940,92.0,92.0,48
285,9,512,256,192,0.25,2,0 days 00:00:00.060682,0 days 00:02:20.101023,90.0,89.0,80
286,9,512,256,192,0.25,3,0 days 00:00:00.060682,0 days 00:01:00.837180,89.0,89.0,36
287,9,512,256,192,0.25,5,0 days 00:00:00.060682,0 days 00:01:42.786421,93.0,93.0,80
288,9,512,512,128,0.75,2,0 days 00:00:00.061892,0 days 00:01:04.477891,90.0,90.0,50
289,9,512,512,128,0.75,3,0 days 00:00:00.061892,0 days 00:02:15.694064,93.0,93.0,80
290,9,512,512,128,0.75,5,0 days 00:00:00.061892,0 days 00:01:01.511659,93.0,93.0,39
291,9,512,512,256,0.5,2,0 days 00:00:00.062096,0 days 00:01:29.493561,89.0,89.0,62
292,9,512,512,256,0.5,3,0 days 00:00:00.062096,0 days 00:00:56.034880,93.0,93.0,40
293,9,512,512,256,0.5,5,0 days 00:00:00.062096,0 days 00:01:11.861393,93.0,93.0,70
294,9,512,512,384,0.25,2,0 days 00:00:00.061998,0 days 00:01:28.322394,91.0,91.0,57
295,9,512,512,384,0.25,3,0 days 00:00:00.061998,0 days 00:01:16.428728,92.0,92.0,47
296,9,512,512,384,0.25,5,0 days 00:00:00.061998,0 days 00:01:43.474913,94.0,94.0,73
297,9,1024,256,64,0.75,2,0 days 00:00:00.077701,0 days 00:02:17.326192,90.0,90.0,80
298,9,1024,256,64,0.75,3,0 days 00:00:00.077701,0 days 00:01:06.540911,89.0,89.0,36
299,9,1024,256,64,0.75,5,0 days 00:00:00.077701,0 days 00:00:40.430730,87.0,88.0,26
300,9,1024,256,128,0.5,2,0 days 00:00:00.066987,0 days 00:01:05.950469,90.0,90.0,48
301,9,1024,256,128,0.5,3,0 days 00:00:00.066987,0 days 00:02:00.117720,91.0,91.0,75
302,9,1024,256,128,0.5,5,0 days 00:00:00.066987,0 days 00:00:59.359131,94.0,94.0,47
303,9,1024,256,192,0.25,2,0 days 00:00:00.066738,0 days 00:01:51.922450,91.0,91.0,74
304,9,1024,256,192,0.25,3,0 days 00:00:00.066738,0 days 00:01:11.345958,90.0,90.0,37
305,9,1024,256,192,0.25,5,0 days 00:00:00.066738,0 days 00:01:40.999754,93.0,93.0,57
306,9,1024,512,128,0.75,2,0 days 00:00:00.616039,0 days 00:00:39.973759,90.0,89.0,39
307,9,1024,512,128,0.75,3,0 days 00:00:00.616039,0 days 00:01:00.268508,90.0,89.0,64
308,9,1024,512,128,0.75,5,0 days 00:00:00.616039,0 days 00:00:41.170750,93.0,93.0,52
309,9,1024,512,256,0.5,2,0 days 00:00:00.059707,0 days 00:01:10.561164,90.0,90.0,80
310,9,1024,512,256,0.5,3,0 days 00:00:00.059707,0 days 00:00:50.811097,92.0,92.0,65
311,9,1024,512,256,0.5,5,0 days 00:00:00.059707,0 days 00:00:30.971722,93.0,93.0,34
312,9,1024,512,384,0.25,2,0 days 00:00:00.056601,0 days 00:00:24.093545,90.0,89.0,33
313,9,1024,512,384,0.25,3,0 days 00:00:00.056601,0 days 00:00:37.235163,92.0,91.0,58
314,9,1024,512,384,0.25,5,0 days 00:00:00.056601,0 days 00:01:22.564390,97.0,97.0,80
315,9,1024,1024,256,0.75,2,0 days 00:00:00.058985,0 days 00:00:58.593030,91.0,91.0,80
316,9,1024,1024,256,0.75,3,0 days 00:00:00.058985,0 days 00:00:46.518851,91.0,91.0,50
317,9,1024,1024,256,0.75,5,0 days 00:00:00.058985,0 days 00:00:52.179495,94.0,94.0,67
318,9,1024,1024,512,0.5,2,0 days 00:00:00.055244,0 days 00:00:26.952997,90.0,90.0,34
319,9,1024,1024,512,0.5,3,0 days 00:00:00.055244,0 days 00:00:41.304612,92.0,92.0,51
320,9,1024,1024,512,0.5,5,0 days 00:00:00.055244,0 days 00:01:02.920043,97.0,97.0,75
321,9,1024,1024,768,0.25,2,0 days 00:00:00.056037,0 days 00:00:49.553178,90.0,89.0,58
322,9,1024,1024,768,0.25,3,0 days 00:00:00.056037,0 days 00:00:44.078998,93.0,93.0,47
323,9,1024,1024,768,0.25,5,0 days 00:00:00.056037,0 days 00:01:17.399590,95.0,95.0,80
324,9,2048,256,64,0.75,2,0 days 00:00:00.087283,0 days 00:00:50.596005,91.0,91.0,51
325,9,2048,256,64,0.75,3,0 days 00:00:00.087283,0 days 00:00:54.165341,90.0,89.0,56
326,9,2048,256,64,0.75,5,0 days 00:00:00.087283,0 days 00:00:41.321989,91.0,91.0,35
327,9,2048,256,128,0.5,2,0 days 00:00:00.069444,0 days 00:01:13.925152,89.0,89.0,80
328,9,2048,256,128,0.5,3,0 days 00:00:00.069444,0 days 00:00:49.729165,91.0,91.0,54
329,9,2048,256,128,0.5,5,0 days 00:00:00.069444,0 days 00:00:47.151899,92.0,92.0,50
330,9,2048,256,192,0.25,2,0 days 00:00:00.064526,0 days 00:01:22.557983,92.0,92.0,80
331,9,2048,256,192,0.25,3,0 days 00:00:00.064526,0 days 00:00:26.397046,92.0,92.0,30
332,9,2048,256,192,0.25,5,0 days 00:00:00.064526,0 days 00:00:58.014044,94.0,94.0,69
333,9,2048,512,128,0.75,2,0 days 00:00:00.071273,0 days 00:00:52.395244,91.0,91.0,71
334,9,2048,512,128,0.75,3,0 days 00:00:00.071273,0 days 00:00:37.487427,91.0,91.0,37
335,9,2048,512,128,0.75,5,0 days 00:00:00.071273,0 days 00:00:52.973407,93.0,93.0,67
336,9,2048,512,256,0.5,2,0 days 00:00:00.061227,0 days 00:00:49.563459,90.0,90.0,59
337,9,2048,512,256,0.5,3,0 days 00:00:00.061227,0 days 00:00:39.614269,92.0,91.0,57
338,9,2048,512,256,0.5,5,0 days 00:00:00.061227,0 days 00:00:38.651406,93.0,93.0,43
339,9,2048,512,384,0.25,2,0 days 00:00:00.058217,0 days 00:00:38.965004,90.0,89.0,46
340,9,2048,512,384,0.25,3,0 days 00:00:00.058217,0 days 00:00:49.779495,93.0,93.0,57
341,9,2048,512,384,0.25,5,0 days 00:00:00.058217,0 days 00:00:59.423229,96.0,96.0,80
342,9,2048,1024,256,0.75,2,0 days 00:00:00.063572,0 days 00:01:02.194535,90.0,90.0,67
343,9,2048,1024,256,0.75,3,0 days 00:00:00.063572,0 days 00:00:39.250824,92.0,91.0,50
344,9,2048,1024,256,0.75,5,0 days 00:00:00.063572,0 days 00:01:19.877234,94.0,94.0,80
345,9,2048,1024,512,0.5,2,0 days 00:00:00.058711,0 days 00:01:08.247870,91.0,91.0,80
346,9,2048,1024,512,0.5,3,0 days 00:00:00.058711,0 days 00:00:37.087795,92.0,92.0,46
347,9,2048,1024,512,0.5,5,0 days 00:00:00.058711,0 days 00:01:05.544836,97.0,97.0,67
348,9,2048,1024,768,0.25,2,0 days 00:00:00.058151,0 days 00:00:54.906672,92.0,92.0,80
349,9,2048,1024,768,0.25,3,0 days 00:00:00.058151,0 days 00:00:50.673898,93.0,93.0,63
350,9,2048,1024,768,0.25,5,0 days 00:00:00.058151,0 days 00:02:22.589070,99.0,99.0,80
351,9,2048,2048,512,0.75,2,0 days 00:00:00.058087,0 days 00:00:46.071060,89.0,89.0,58
352,9,2048,2048,512,0.75,3,0 days 00:00:00.058087,0 days 00:01:04.034028,92.0,92.0,68
353,9,2048,2048,512,0.75,5,0 days 00:00:00.058087,0 days 00:01:12.417663,97.0,97.0,75
354,9,2048,2048,1024,0.5,2,0 days 00:00:00.057333,0 days 00:01:12.974501,91.0,91.0,80
355,9,2048,2048,1024,0.5,3,0 days 00:00:00.057333,0 days 00:01:26.333014,95.0,95.0,80
356,9,2048,2048,1024,0.5,5,0 days 00:00:00.057333,0 days 00:01:07.120708,96.0,97.0,80
357,9,2048,2048,1536,0.25,2,0 days 00:00:00.056390,0 days 00:01:14.700903,92.0,93.0,80
358,9,2048,2048,1536,0.25,3,0 days 00:00:00.056390,0 days 00:02:22.545665,95.0,95.0,80
359,9,2048,2048,1536,0.25,5,0 days 00:00:00.056390,0 days 00:01:16.583738,98.0,98.0,75
360,9,4096,256,64,0.75,2,0 days 00:00:00.117316,0 days 00:01:04.292025,89.0,89.0,80
361,9,4096,256,64,0.75,3,0 days 00:00:00.117316,0 days 00:00:38.653311,91.0,91.0,32
362,9,4096,256,64,0.75,5,0 days 00:00:00.117316,0 days 00:01:12.776380,95.0,95.0,64
363,9,4096,256,128,0.5,2,0 days 00:00:00.088348,0 days 00:01:06.282908,91.0,91.0,64
364,9,4096,256,128,0.5,3,0 days 00:00:00.088348,0 days 00:00:40.137706,93.0,93.0,37
365,9,4096,256,128,0.5,5,0 days 00:00:00.088348,0 days 00:00:57.354437,94.0,94.0,56
366,9,4096,256,192,0.25,2,0 days 00:00:00.080067,0 days 00:01:12.270362,89.0,89.0,59
367,9,4096,256,192,0.25,3,0 days 00:00:00.080067,0 days 00:00:59.600290,91.0,91.0,52
368,9,4096,256,192,0.25,5,0 days 00:00:00.080067,0 days 00:01:21.528269,95.0,95.0,80
369,9,4096,512,128,0.75,2,0 days 00:00:00.087816,0 days 00:01:02.607793,90.0,89.0,49
370,9,4096,512,128,0.75,3,0 days 00:00:00.087816,0 days 00:00:42.974757,92.0,92.0,37
371,9,4096,512,128,0.75,5,0 days 00:00:00.087816,0 days 00:01:17.665722,94.0,95.0,80
372,9,4096,512,256,0.5,2,0 days 00:00:00.069426,0 days 00:01:05.311786,91.0,91.0,68
373,9,4096,512,256,0.5,3,0 days 00:00:00.069426,0 days 00:00:45.237441,91.0,91.0,50
374,9,4096,512,256,0.5,5,0 days 00:00:00.069426,0 days 00:01:13.723758,95.0,95.0,77
375,9,4096,512,384,0.25,2,0 days 00:00:00.066319,0 days 00:01:03.043599,90.0,90.0,67
376,9,4096,512,384,0.25,3,0 days 00:00:00.066319,0 days 00:00:48.548698,91.0,91.0,41
377,9,4096,512,384,0.25,5,0 days 00:00:00.066319,0 days 00:02:22.572328,94.0,94.0,80
378,9,4096,1024,256,0.75,2,0 days 00:00:00.070746,0 days 00:01:20.613563,91.0,91.0,80
379,9,4096,1024,256,0.75,3,0 days 00:00:00.070746,0 days 00:01:10.440454,91.0,91.0,58
380,9,4096,1024,256,0.75,5,0 days 00:00:00.070746,0 days 00:01:35.583742,95.0,95.0,80
381,9,4096,1024,512,0.5,2,0 days 00:00:00.066083,0 days 00:00:38.023204,90.0,90.0,56
382,9,4096,1024,512,0.5,3,0 days 00:00:00.066083,0 days 00:01:18.897439,94.0,94.0,79
383,9,4096,1024,512,0.5,5,0 days 00:00:00.066083,0 days 00:01:22.760820,97.0,97.0,72
384,9,4096,1024,768,0.25,2,0 days 00:00:00.059815,0 days 00:01:10.569436,94.0,94.0,80
385,9,4096,1024,768,0.25,3,0 days 00:00:00.059815,0 days 00:01:06.302596,92.0,92.0,68
386,9,4096,1024,768,0.25,5,0 days 00:00:00.059815,0 days 00:01:24.546585,97.0,97.0,80
387,9,4096,2048,512,0.75,2,0 days 00:00:00.063330,0 days 00:00:55.449730,89.0,89.0,65
388,9,4096,2048,512,0.75,3,0 days 00:00:00.063330,0 days 00:01:18.741261,95.0,95.0,80
389,9,4096,2048,512,0.75,5,0 days 00:00:00.063330,0 days 00:01:22.575724,97.0,97.0,80
390,9,4096,2048,1024,0.5,2,0 days 00:00:00.057935,0 days 00:01:31.786741,91.0,91.0,80
391,9,4096,2048,1024,0.5,3,0 days 00:00:00.057935,0 days 00:02:22.590421,95.0,95.0,80
392,9,4096,2048,1024,0.5,5,0 days 00:00:00.057935,0 days 00:01:59.541414,97.0,97.0,80
393,9,4096,2048,1536,0.25,2,0 days 00:00:00.058762,0 days 00:01:05.218532,93.0,93.0,80
394,9,4096,2048,1536,0.25,3,0 days 00:00:00.058762,0 days 00:01:39.130218,96.0,96.0,80
395,9,4096,2048,1536,0.25,5,0 days 00:00:00.058762,0 days 00:02:22.602472,97.0,97.0,80
396,9,4096,4096,1024,0.75,2,0 days 00:00:00.059010,0 days 00:00:35.403621,89.0,89.0,50
397,9,4096,4096,1024,0.75,3,0 days 00:00:00.059010,0 days 00:01:09.722386,94.0,94.0,80
398,9,4096,4096,1024,0.75,5,0 days 00:00:00.059010,0 days 00:01:39.802844,99.0,99.0,80
399,9,4096,4096,2048,0.5,2,0 days 00:00:00.056398,0 days 00:01:03.577773,94.0,95.0,75
400,9,4096,4096,2048,0.5,3,0 days 00:00:00.056398,0 days 00:01:09.669529,97.0,97.0,80
401,9,4096,4096,2048,0.5,5,0 days 00:00:00.056398,0 days 00:02:22.577089,97.0,97.0,80
402,9,4096,4096,3072,0.25,2,0 days 00:00:00.055693,0 days 00:01:40.996150,95.0,95.0,80
403,9,4096,4096,3072,0.25,3,0 days 00:00:00.055693,0 days 00:01:22.760578,97.0,97.0,80
404,9,4096,4096,3072,0.25,5,0 days 00:00:00.055693,0 days 00:01:45.379873,97.0,97.0,80
405,12,256,256,64,0.75,2,0 days 00:00:00.792375,0 days 00:01:22.567760,93.0,93.0,80
406,12,256,256,64,0.75,3,0 days 00:00:00.792375,0 days 00:00:47.424527,89.0,89.0,56
407,12,256,256,64,0.75,5,0 days 00:00:00.792375,0 days 00:00:59.560598,91.0,91.0,59
408,12,256,256,128,0.5,2,0 days 00:00:00.054548,0 days 00:02:22.551177,91.0,91.0,80
409,12,256,256,128,0.5,3,0 days 00:00:00.054548,0 days 00:00:53.826772,88.0,88.0,57
410,12,256,256,128,0.5,5,0 days 00:00:00.054548,0 days 00:00:44.907136,91.0,91.0,56
411,12,256,256,192,0.25,2,0 days 00:00:00.052925,0 days 00:00:41.124277,87.0,86.0,65
412,12,256,256,192,0.25,3,0 days 00:00:00.052925,0 days 00:01:20.832000,92.0,92.0,80
413,12,256,256,192,0.25,5,0 days 00:00:00.052925,0 days 00:00:40.885502,91.0,91.0,62
414,12,512,256,64,0.75,2,0 days 00:00:00.063859,0 days 00:00:53.913300,90.0,90.0,78
415,12,512,256,64,0.75,3,0 days 00:00:00.063859,0 days 00:01:11.584969,92.0,93.0,76
416,12,512,256,64,0.75,5,0 days 00:00:00.063859,0 days 00:00:43.269976,92.0,93.0,47
417,12,512,256,128,0.5,2,0 days 00:00:00.054734,0 days 00:01:22.537596,91.0,91.0,80
418,12,512,256,128,0.5,3,0 days 00:00:00.054734,0 days 00:00:56.193603,91.0,91.0,57
419,12,512,256,128,0.5,5,0 days 00:00:00.054734,0 days 00:00:32.923986,92.0,92.0,33
420,12,512,256,192,0.25,2,0 days 00:00:00.057694,0 days 00:00:54.964646,90.0,89.0,80
421,12,512,256,192,0.25,3,0 days 00:00:00.057694,0 days 00:00:32.054708,90.0,90.0,58
422,12,512,256,192,0.25,5,0 days 00:00:00.057694,0 days 00:00:45.130143,93.0,93.0,49
423,12,512,512,128,0.75,2,0 days 00:00:00.055927,0 days 00:01:04.212774,89.0,89.0,68
424,12,512,512,128,0.75,3,0 days 00:00:00.055927,0 days 00:00:39.848967,92.0,91.0,46
425,12,512,512,128,0.75,5,0 days 00:00:00.055927,0 days 00:00:29.435850,91.0,91.0,34
426,12,512,512,256,0.5,2,0 days 00:00:00.053885,0 days 00:00:47.808210,89.0,89.0,67
427,12,512,512,256,0.5,3,0 days 00:00:00.053885,0 days 00:00:49.806050,92.0,91.0,62
428,12,512,512,256,0.5,5,0 days 00:00:00.053885,0 days 00:00:56.658364,93.0,93.0,80
429,12,512,512,384,0.25,2,0 days 00:00:00.055708,0 days 00:00:40.348767,90.0,90.0,47
430,12,512,512,384,0.25,3,0 days 00:00:00.055708,0 days 00:00:25.078850,92.0,92.0,31
431,12,512,512,384,0.25,5,0 days 00:00:00.055708,0 days 00:00:46.668280,93.0,93.0,50
432,12,1024,256,64,0.75,2,0 days 00:00:00.066641,0 days 00:01:14.545873,93.0,93.0,80
433,12,1024,256,64,0.75,3,0 days 00:00:00.066641,0 days 00:01:04.710281,91.0,91.0,61
434,12,1024,256,64,0.75,5,0 days 00:00:00.066641,0 days 00:00:38.898492,93.0,93.0,40
435,12,1024,256,128,0.5,2,0 days 00:00:00.062109,0 days 00:01:22.997789,92.0,91.0,80
436,12,1024,256,128,0.5,3,0 days 00:00:00.062109,0 days 00:00:46.878611,91.0,91.0,51
437,12,1024,256,128,0.5,5,0 days 00:00:00.062109,0 days 00:00:37.973690,91.0,91.0,41
438,12,1024,256,192,0.25,2,0 days 00:00:00.057525,0 days 00:00:51.296238,89.0,89.0,65
439,12,1024,256,192,0.25,3,0 days 00:00:00.057525,0 days 00:00:53.080738,90.0,89.0,64
440,12,1024,256,192,0.25,5,0 days 00:00:00.057525,0 days 00:00:43.418032,92.0,92.0,50
441,12,1024,512,128,0.75,2,0 days 00:00:00.058890,0 days 00:00:55.076130,91.0,91.0,64
442,12,1024,512,128,0.75,3,0 days 00:00:00.058890,0 days 00:00:40.166545,92.0,92.0,39
443,12,1024,512,128,0.75,5,0 days 00:00:00.058890,0 days 00:00:41.657926,93.0,93.0,48
444,12,1024,512,256,0.5,2,0 days 00:00:00.054857,0 days 00:00:41.044389,88.0,88.0,51
445,12,1024,512,256,0.5,3,0 days 00:00:00.054857,0 days 00:00:44.172809,92.0,92.0,50
446,12,1024,512,256,0.5,5,0 days 00:00:00.054857,0 days 00:00:54.417173,94.0,94.0,57
447,12,1024,512,384,0.25,2,0 days 00:00:00.053526,0 days 00:00:46.180485,90.0,90.0,57
448,12,1024,512,384,0.25,3,0 days 00:00:00.053526,0 days 00:00:44.441373,92.0,91.0,44
449,12,1024,512,384,0.25,5,0 days 00:00:00.053526,0 days 00:00:38.289992,93.0,93.0,49
450,12,1024,1024,256,0.75,2,0 days 00:00:00.054199,0 days 00:01:07.966164,90.0,90.0,80
451,12,1024,1024,256,0.75,3,0 days 00:00:00.054199,0 days 00:00:44.816581,91.0,91.0,48
452,12,1024,1024,256,0.75,5,0 days 00:00:00.054199,0 days 00:01:22.535840,96.0,96.0,80
453,12,1024,1024,512,0.5,2,0 days 00:00:00.052443,0 days 00:01:22.525593,90.0,90.0,80
454,12,1024,1024,512,0.5,3,0 days 00:00:00.052443,0 days 00:00:46.667840,93.0,93.0,65
455,12,1024,1024,512,0.5,5,0 days 00:00:00.052443,0 days 00:00:54.396585,93.0,93.0,54
456,12,1024,1024,768,0.25,2,0 days 00:00:00.051925,0 days 00:00:44.845163,90.0,89.0,43
457,12,1024,1024,768,0.25,3,0 days 00:00:00.051925,0 days 00:00:57.311956,93.0,93.0,54
458,12,1024,1024,768,0.25,5,0 days 00:00:00.051925,0 days 00:01:08.711772,97.0,97.0,80
459,12,2048,256,64,0.75,2,0 days 00:00:00.084248,0 days 00:01:04.989053,90.0,90.0,80
460,12,2048,256,64,0.75,3,0 days 00:00:00.084248,0 days 00:00:47.619786,91.0,91.0,43
461,12,2048,256,64,0.75,5,0 days 00:00:00.084248,0 days 00:00:28.359682,92.0,93.0,24
462,12,2048,256,128,0.5,2,0 days 00:00:00.066405,0 days 00:01:19.418596,92.0,92.0,72
463,12,2048,256,128,0.5,3,0 days 00:00:00.066405,0 days 00:00:53.103259,93.0,93.0,43
464,12,2048,256,128,0.5,5,0 days 00:00:00.066405,0 days 00:00:42.563939,94.0,94.0,39
465,12,2048,256,192,0.25,2,0 days 00:00:00.062040,0 days 00:00:51.739443,90.0,90.0,50
466,12,2048,256,192,0.25,3,0 days 00:00:00.062040,0 days 00:01:00.099920,91.0,91.0,70
467,12,2048,256,192,0.25,5,0 days 00:00:00.062040,0 days 00:00:53.290694,91.0,91.0,56
468,12,2048,512,128,0.75,2,0 days 00:00:00.067210,0 days 00:01:30.814899,91.0,91.0,80
469,12,2048,512,128,0.75,3,0 days 00:00:00.067210,0 days 00:00:39.968103,91.0,91.0,50
470,12,2048,512,128,0.75,5,0 days 00:00:00.067210,0 days 00:00:46.666575,94.0,94.0,48
471,12,2048,512,256,0.5,2,0 days 00:00:00.058940,0 days 00:01:08.618762,90.0,90.0,72
472,12,2048,512,256,0.5,3,0 days 00:00:00.058940,0 days 00:00:46.817674,93.0,93.0,57
473,12,2048,512,256,0.5,5,0 days 00:00:00.058940,0 days 00:01:06.785011,95.0,95.0,78
474,12,2048,512,384,0.25,2,0 days 00:00:00.056415,0 days 00:01:06.246419,90.0,90.0,74
475,12,2048,512,384,0.25,3,0 days 00:00:00.056415,0 days 00:00:40.290067,92.0,91.0,47
476,12,2048,512,384,0.25,5,0 days 00:00:00.056415,0 days 00:01:00.055498,95.0,95.0,69
477,12,2048,1024,256,0.75,2,0 days 00:00:00.058802,0 days 00:00:53.330095,89.0,89.0,51
478,12,2048,1024,256,0.75,3,0 days 00:00:00.058802,0 days 00:01:14.422672,92.0,92.0,65
479,12,2048,1024,256,0.75,5,0 days 00:00:00.058802,0 days 00:00:44.080452,94.0,94.0,56
480,12,2048,1024,512,0.5,2,0 days 00:00:00.055136,0 days 00:00:33.921452,90.0,90.0,31
481,12,2048,1024,512,0.5,3,0 days 00:00:00.055136,0 days 00:00:45.430536,95.0,95.0,40
482,12,2048,1024,512,0.5,5,0 days 00:00:00.055136,0 days 00:01:26.720802,97.0,97.0,76
483,12,2048,1024,768,0.25,2,0 days 00:00:00.054521,0 days 00:00:48.300146,91.0,91.0,62
484,12,2048,1024,768,0.25,3,0 days 00:00:00.054521,0 days 00:00:42.385942,93.0,93.0,54
485,12,2048,1024,768,0.25,5,0 days 00:00:00.054521,0 days 00:01:18.945753,95.0,95.0,80
486,12,2048,2048,512,0.75,2,0 days 00:00:00.056480,0 days 00:00:55.188416,90.0,89.0,46
487,12,2048,2048,512,0.75,3,0 days 00:00:00.056480,0 days 00:01:01.338868,93.0,93.0,80
488,12,2048,2048,512,0.75,5,0 days 00:00:00.056480,0 days 00:01:23.496852,97.0,97.0,80
489,12,2048,2048,1024,0.5,2,0 days 00:00:00.053728,0 days 00:00:30.232774,89.0,89.0,51
490,12,2048,2048,1024,0.5,3,0 days 00:00:00.053728,0 days 00:01:34.332509,95.0,95.0,80
491,12,2048,2048,1024,0.5,5,0 days 00:00:00.053728,0 days 00:01:23.996782,95.0,95.0,64
492,12,2048,2048,1536,0.25,2,0 days 00:00:00.052995,0 days 00:00:25.660769,89.0,89.0,27
493,12,2048,2048,1536,0.25,3,0 days 00:00:00.052995,0 days 00:01:32.214143,96.0,96.0,80
494,12,2048,2048,1536,0.25,5,0 days 00:00:00.052995,0 days 00:01:19.473138,96.0,96.0,80
495,12,4096,256,64,0.75,2,0 days 00:00:00.113874,0 days 00:01:12.641986,91.0,91.0,61
496,12,4096,256,64,0.75,3,0 days 00:00:00.113874,0 days 00:00:50.350618,91.0,91.0,40
497,12,4096,256,64,0.75,5,0 days 00:00:00.113874,0 days 00:01:06.596340,94.0,94.0,52
498,12,4096,256,128,0.5,2,0 days 00:00:00.086875,0 days 00:01:27.197339,93.0,93.0,80
499,12,4096,256,128,0.5,3,0 days 00:00:00.086875,0 days 00:00:38.498027,91.0,91.0,37
500,12,4096,256,128,0.5,5,0 days 00:00:00.086875,0 days 00:01:14.380702,93.0,93.0,80
501,12,4096,256,192,0.25,2,0 days 00:00:00.074476,0 days 00:01:12.106960,89.0,89.0,65
502,12,4096,256,192,0.25,3,0 days 00:00:00.074476,0 days 00:00:43.096949,91.0,91.0,40
503,12,4096,256,192,0.25,5,0 days 00:00:00.074476,0 days 00:00:53.447337,95.0,95.0,52
504,12,4096,512,128,0.75,2,0 days 00:00:00.087860,0 days 00:01:06.844319,90.0,90.0,74
505,12,4096,512,128,0.75,3,0 days 00:00:00.087860,0 days 00:01:11.280300,92.0,92.0,70
506,12,4096,512,128,0.75,5,0 days 00:00:00.087860,0 days 00:01:11.061888,93.0,93.0,70
507,12,4096,512,256,0.5,2,0 days 00:00:00.069456,0 days 00:00:43.138905,90.0,90.0,60
508,12,4096,512,256,0.5,3,0 days 00:00:00.069456,0 days 00:00:46.111031,93.0,93.0,40
509,12,4096,512,256,0.5,5,0 days 00:00:00.069456,0 days 00:01:29.618120,95.0,95.0,69
510,12,4096,512,384,0.25,2,0 days 00:00:00.067487,0 days 00:00:49.360755,91.0,91.0,45
511,12,4096,512,384,0.25,3,0 days 00:00:00.067487,0 days 00:00:54.149508,93.0,93.0,56
512,12,4096,512,384,0.25,5,0 days 00:00:00.067487,0 days 00:01:37.072868,97.0,97.0,80
513,12,4096,1024,256,0.75,2,0 days 00:00:00.068664,0 days 00:00:58.909338,89.0,89.0,65
514,12,4096,1024,256,0.75,3,0 days 00:00:00.068664,0 days 00:01:03.937388,92.0,92.0,65
515,12,4096,1024,256,0.75,5,0 days 00:00:00.068664,0 days 00:01:39.826274,95.0,95.0,80
