,NMFCC,Nfft,NwinL,NhopL,Overlap,Ksize,AVGPreprocesTime,TrainTime,F1Score,TestAcc,EpochsRan
255,6,4096,2048,1024,0.5,2,0 days 00:00:00.071450,0 days 00:01:22.544131,84.0,85.0,80
256,6,4096,2048,1024,0.5,3,0 days 00:00:00.071450,0 days 00:01:37.185429,85.0,86.0,80
257,6,4096,2048,1024,0.5,5,0 days 00:00:00.071450,0 days 00:02:22.573120,86.0,86.0,80
258,6,4096,2048,1536,0.25,2,0 days 00:00:00.069834,0 days 00:01:38.170367,84.0,85.0,80
259,6,4096,2048,1536,0.25,3,0 days 00:00:00.069834,0 days 00:02:22.591884,86.0,87.0,80
260,6,4096,2048,1536,0.25,5,0 days 00:00:00.069834,0 days 00:02:22.558099,87.0,88.0,80
261,6,4096,4096,1024,0.75,2,0 days 00:00:00.072559,0 days 00:01:35.007987,82.0,84.0,80
262,6,4096,4096,1024,0.75,3,0 days 00:00:00.072559,0 days 00:01:38.858493,88.0,88.0,80
263,6,4096,4096,1024,0.75,5,0 days 00:00:00.072559,0 days 00:01:24.088024,87.0,87.0,80
264,6,4096,4096,2048,0.5,2,0 days 00:00:00.067683,0 days 00:02:00.024778,85.0,86.0,80
265,6,4096,4096,2048,0.5,3,0 days 00:00:00.067683,0 days 00:01:25.541612,83.0,84.0,80
266,6,4096,4096,2048,0.5,5,0 days 00:00:00.067683,0 days 00:01:06.699675,87.0,87.0,78
267,6,4096,4096,3072,0.25,2,0 days 00:00:00.069549,0 days 00:01:49.290241,84.0,85.0,80
268,6,4096,4096,3072,0.25,3,0 days 00:00:00.069549,0 days 00:02:22.573846,86.0,87.0,80
269,6,4096,4096,3072,0.25,5,0 days 00:00:00.069549,0 days 00:01:44.225380,87.0,87.0,80
270,9,256,256,64,0.75,2,0 days 00:00:00.577855,0 days 00:02:22.803692,83.0,85.0,80
271,9,256,256,64,0.75,3,0 days 00:00:00.577855,0 days 00:01:13.812816,89.0,89.0,68
272,9,256,256,64,0.75,5,0 days 00:00:00.577855,0 days 00:01:32.861271,88.0,88.0,57
273,9,256,256,128,0.5,2,0 days 00:00:00.070852,0 days 00:01:19.145568,85.0,87.0,80
274,9,256,256,128,0.5,3,0 days 00:00:00.070852,0 days 00:01:08.386863,87.0,88.0,60
275,9,256,256,128,0.5,5,0 days 00:00:00.070852,0 days 00:01:03.614002,89.0,90.0,61
276,9,256,256,192,0.25,2,0 days 00:00:00.070539,0 days 00:00:43.947397,84.0,84.0,71
277,9,256,256,192,0.25,3,0 days 00:00:00.070539,0 days 00:01:15.632153,91.0,91.0,80
278,9,256,256,192,0.25,5,0 days 00:00:00.070539,0 days 00:01:08.054167,91.0,91.0,62
279,9,512,256,64,0.75,2,0 days 00:00:00.094004,0 days 00:01:26.851476,86.0,86.0,73
280,9,512,256,64,0.75,3,0 days 00:00:00.094004,0 days 00:01:47.701977,91.0,92.0,77
281,9,512,256,64,0.75,5,0 days 00:00:00.094004,0 days 00:01:44.451009,89.0,90.0,60
282,9,512,256,128,0.5,2,0 days 00:00:00.084930,0 days 00:02:22.626659,87.0,88.0,80
283,9,512,256,128,0.5,3,0 days 00:00:00.084930,0 days 00:01:06.082450,92.0,92.0,68
284,9,512,256,128,0.5,5,0 days 00:00:00.084930,0 days 00:01:27.914423,91.0,91.0,68
285,9,512,256,192,0.25,2,0 days 00:00:00.081081,0 days 00:01:13.260949,87.0,88.0,80
286,9,512,256,192,0.25,3,0 days 00:00:00.081081,0 days 00:00:49.106600,90.0,90.0,56
287,9,512,256,192,0.25,5,0 days 00:00:00.081081,0 days 00:01:00.343848,89.0,90.0,57
288,9,512,512,128,0.75,2,0 days 00:00:00.085021,0 days 00:01:22.583074,87.0,88.0,80
289,9,512,512,128,0.75,3,0 days 00:00:00.085021,0 days 00:01:33.424432,89.0,90.0,80
290,9,512,512,128,0.75,5,0 days 00:00:00.085021,0 days 00:02:22.637908,92.0,92.0,80
291,9,512,512,256,0.5,2,0 days 00:00:00.079338,0 days 00:01:22.626022,87.0,88.0,80
292,9,512,512,256,0.5,3,0 days 00:00:00.079338,0 days 00:02:22.979782,89.0,89.0,80
293,9,512,512,256,0.5,5,0 days 00:00:00.079338,0 days 00:02:22.642305,92.0,92.0,80
294,9,512,512,384,0.25,2,0 days 00:00:00.078779,0 days 00:01:17.692688,89.0,90.0,80
295,9,512,512,384,0.25,3,0 days 00:00:00.078779,0 days 00:01:42.417122,89.0,90.0,80
296,9,512,512,384,0.25,5,0 days 00:00:00.078779,0 days 00:01:18.755467,91.0,92.0,80
297,9,1024,256,64,0.75,2,0 days 00:00:00.108557,0 days 00:01:34.646353,87.0,88.0,76
298,9,1024,256,64,0.75,3,0 days 00:00:00.108557,0 days 00:01:14.519050,89.0,89.0,66
299,9,1024,256,64,0.75,5,0 days 00:00:00.108557,0 days 00:02:22.658608,90.0,90.0,80
300,9,1024,256,128,0.5,2,0 days 00:00:00.092042,0 days 00:01:15.095895,89.0,90.0,80
301,9,1024,256,128,0.5,3,0 days 00:00:00.092042,0 days 00:01:26.067256,89.0,90.0,63
302,9,1024,256,128,0.5,5,0 days 00:00:00.092042,0 days 00:01:16.502098,91.0,91.0,71
303,9,1024,256,192,0.25,2,0 days 00:00:00.087204,0 days 00:02:22.633950,88.0,88.0,80
304,9,1024,256,192,0.25,3,0 days 00:00:00.087204,0 days 00:01:19.879309,91.0,91.0,68
305,9,1024,256,192,0.25,5,0 days 00:00:00.087204,0 days 00:02:22.946467,90.0,91.0,80
306,9,1024,512,128,0.75,2,0 days 00:00:00.091734,0 days 00:02:22.648682,86.0,88.0,80
307,9,1024,512,128,0.75,3,0 days 00:00:00.091734,0 days 00:01:46.034592,89.0,90.0,75
308,9,1024,512,128,0.75,5,0 days 00:00:00.091734,0 days 00:01:26.293685,92.0,92.0,67
309,9,1024,512,256,0.5,2,0 days 00:00:00.071918,0 days 00:01:20.312329,88.0,88.0,80
310,9,1024,512,256,0.5,3,0 days 00:00:00.071918,0 days 00:01:21.949099,88.0,89.0,80
311,9,1024,512,256,0.5,5,0 days 00:00:00.071918,0 days 00:00:57.158240,90.0,90.0,53
312,9,1024,512,384,0.25,2,0 days 00:00:00.073899,0 days 00:00:54.402033,86.0,87.0,80
313,9,1024,512,384,0.25,3,0 days 00:00:00.073899,0 days 00:01:22.555143,92.0,92.0,80
314,9,1024,512,384,0.25,5,0 days 00:00:00.073899,0 days 00:01:17.907731,92.0,93.0,80
315,9,1024,1024,256,0.75,2,0 days 00:00:00.073912,0 days 00:01:26.533551,91.0,92.0,80
316,9,1024,1024,256,0.75,3,0 days 00:00:00.073912,0 days 00:01:21.104725,92.0,92.0,80
317,9,1024,1024,256,0.75,5,0 days 00:00:00.073912,0 days 00:01:19.759071,91.0,92.0,71
318,9,1024,1024,512,0.5,2,0 days 00:00:00.070683,0 days 00:02:22.587768,90.0,91.0,80
319,9,1024,1024,512,0.5,3,0 days 00:00:00.070683,0 days 00:01:19.856415,91.0,91.0,80
320,9,1024,1024,512,0.5,5,0 days 00:00:00.070683,0 days 00:01:07.482775,92.0,92.0,77
321,9,1024,1024,768,0.25,2,0 days 00:00:00.069579,0 days 00:01:15.208874,88.0,89.0,80
322,9,1024,1024,768,0.25,3,0 days 00:00:00.069579,0 days 00:02:22.919575,91.0,91.0,80
323,9,1024,1024,768,0.25,5,0 days 00:00:00.069579,0 days 00:02:22.607084,93.0,93.0,80
324,9,2048,256,64,0.75,2,0 days 00:00:00.122219,0 days 00:01:40.908903,86.0,87.0,80
325,9,2048,256,64,0.75,3,0 days 00:00:00.122219,0 days 00:01:13.842349,86.0,87.0,51
326,9,2048,256,64,0.75,5,0 days 00:00:00.122219,0 days 00:02:22.594131,90.0,90.0,80
327,9,2048,256,128,0.5,2,0 days 00:00:00.094715,0 days 00:01:15.033148,87.0,88.0,65
328,9,2048,256,128,0.5,3,0 days 00:00:00.094715,0 days 00:01:33.488554,89.0,89.0,80
329,9,2048,256,128,0.5,5,0 days 00:00:00.094715,0 days 00:01:46.128870,90.0,90.0,80
330,9,2048,256,192,0.25,2,0 days 00:00:00.086026,0 days 00:01:26.514810,88.0,88.0,80
331,9,2048,256,192,0.25,3,0 days 00:00:00.086026,0 days 00:01:10.225864,90.0,91.0,57
332,9,2048,256,192,0.25,5,0 days 00:00:00.086026,0 days 00:01:20.468376,90.0,90.0,71
333,9,2048,512,128,0.75,2,0 days 00:00:00.093525,0 days 00:01:07.402310,90.0,90.0,79
334,9,2048,512,128,0.75,3,0 days 00:00:00.093525,0 days 00:01:38.208636,92.0,92.0,80
335,9,2048,512,128,0.75,5,0 days 00:00:00.093525,0 days 00:01:47.484872,93.0,93.0,73
336,9,2048,512,256,0.5,2,0 days 00:00:00.081129,0 days 00:01:34.936631,91.0,92.0,80
337,9,2048,512,256,0.5,3,0 days 00:00:00.081129,0 days 00:02:22.570814,91.0,91.0,80
338,9,2048,512,256,0.5,5,0 days 00:00:00.081129,0 days 00:01:30.679466,93.0,93.0,80
339,9,2048,512,384,0.25,2,0 days 00:00:00.076660,0 days 00:01:31.545289,93.0,93.0,80
340,9,2048,512,384,0.25,3,0 days 00:00:00.076660,0 days 00:01:20.259032,91.0,91.0,63
341,9,2048,512,384,0.25,5,0 days 00:00:00.076660,0 days 00:01:13.961944,92.0,92.0,67
342,9,2048,1024,256,0.75,2,0 days 00:00:00.080888,0 days 00:00:56.438355,85.0,86.0,43
343,9,2048,1024,256,0.75,3,0 days 00:00:00.080888,0 days 00:01:08.677587,92.0,93.0,54
344,9,2048,1024,256,0.75,5,0 days 00:00:00.080888,0 days 00:01:10.886610,89.0,90.0,80
345,9,2048,1024,512,0.5,2,0 days 00:00:00.074443,0 days 00:01:31.611907,89.0,90.0,80
346,9,2048,1024,512,0.5,3,0 days 00:00:00.074443,0 days 00:02:22.550802,91.0,91.0,80
347,9,2048,1024,512,0.5,5,0 days 00:00:00.074443,0 days 00:02:22.569547,93.0,93.0,80
348,9,2048,1024,768,0.25,2,0 days 00:00:00.072462,0 days 00:02:22.578072,90.0,91.0,80
349,9,2048,1024,768,0.25,3,0 days 00:00:00.072462,0 days 00:01:20.014364,92.0,92.0,80
350,9,2048,1024,768,0.25,5,0 days 00:00:00.072462,0 days 00:01:04.202687,92.0,92.0,73
351,9,2048,2048,512,0.75,2,0 days 00:00:00.073855,0 days 00:01:35.168524,91.0,91.0,80
352,9,2048,2048,512,0.75,3,0 days 00:00:00.073855,0 days 00:01:22.568782,91.0,91.0,80
353,9,2048,2048,512,0.75,5,0 days 00:00:00.073855,0 days 00:01:14.818382,92.0,92.0,80
354,9,2048,2048,1024,0.5,2,0 days 00:00:00.069547,0 days 00:02:22.563580,89.0,90.0,80
355,9,2048,2048,1024,0.5,3,0 days 00:00:00.069547,0 days 00:02:22.571095,92.0,92.0,80
356,9,2048,2048,1024,0.5,5,0 days 00:00:00.069547,0 days 00:01:21.187838,92.0,92.0,77
357,9,2048,2048,1536,0.25,2,0 days 00:00:00.069854,0 days 00:01:39.303539,88.0,89.0,80
358,9,2048,2048,1536,0.25,3,0 days 00:00:00.069854,0 days 00:02:03.835986,93.0,93.0,80
359,9,2048,2048,1536,0.25,5,0 days 00:00:00.069854,0 days 00:01:19.429430,94.0,94.0,80
360,9,4096,256,64,0.75,2,0 days 00:00:00.158071,0 days 00:02:22.585229,89.0,90.0,80
361,9,4096,256,64,0.75,3,0 days 00:00:00.158071,0 days 00:02:22.580954,88.0,88.0,80
362,9,4096,256,64,0.75,5,0 days 00:00:00.158071,0 days 00:02:05.819176,89.0,90.0,69
363,9,4096,256,128,0.5,2,0 days 00:00:00.121158,0 days 00:02:05.106343,87.0,88.0,80
364,9,4096,256,128,0.5,3,0 days 00:00:00.121158,0 days 00:01:44.698690,91.0,91.0,80
365,9,4096,256,128,0.5,5,0 days 00:00:00.121158,0 days 00:01:24.608931,90.0,91.0,56
366,9,4096,256,192,0.25,2,0 days 00:00:00.105851,0 days 00:01:03.550308,86.0,87.0,43
367,9,4096,256,192,0.25,3,0 days 00:00:00.105851,0 days 00:01:40.127854,90.0,91.0,77
368,9,4096,256,192,0.25,5,0 days 00:00:00.105851,0 days 00:01:17.357472,90.0,91.0,59
369,9,4096,512,128,0.75,2,0 days 00:00:00.120799,0 days 00:01:22.139759,88.0,88.0,80
370,9,4096,512,128,0.75,3,0 days 00:00:00.120799,0 days 00:01:57.069851,91.0,92.0,80
371,9,4096,512,128,0.75,5,0 days 00:00:00.120799,0 days 00:01:42.714835,90.0,90.0,74
372,9,4096,512,256,0.5,2,0 days 00:00:00.095870,0 days 00:01:17.178970,89.0,90.0,80
373,9,4096,512,256,0.5,3,0 days 00:00:00.095870,0 days 00:02:22.580941,92.0,93.0,80
374,9,4096,512,256,0.5,5,0 days 00:00:00.095870,0 days 00:01:37.188375,90.0,90.0,73
375,9,4096,512,384,0.25,2,0 days 00:00:00.087173,0 days 00:01:20.799266,87.0,88.0,80
376,9,4096,512,384,0.25,3,0 days 00:00:00.087173,0 days 00:01:59.929612,92.0,93.0,80
377,9,4096,512,384,0.25,5,0 days 00:00:00.087173,0 days 00:01:22.873207,93.0,94.0,73
378,9,4096,1024,256,0.75,2,0 days 00:00:00.095151,0 days 00:02:22.600194,90.0,90.0,80
379,9,4096,1024,256,0.75,3,0 days 00:00:00.095151,0 days 00:01:29.133862,91.0,91.0,67
380,9,4096,1024,256,0.75,5,0 days 00:00:00.095151,0 days 00:01:26.347173,93.0,93.0,56
381,9,4096,1024,512,0.5,2,0 days 00:00:00.081343,0 days 00:02:22.583170,89.0,90.0,80
382,9,4096,1024,512,0.5,3,0 days 00:00:00.081343,0 days 00:01:22.042159,92.0,93.0,80
383,9,4096,1024,512,0.5,5,0 days 00:00:00.081343,0 days 00:01:16.341074,91.0,92.0,80
384,9,4096,1024,768,0.25,2,0 days 00:00:00.076675,0 days 00:01:55.276792,89.0,90.0,80
385,9,4096,1024,768,0.25,3,0 days 00:00:00.076675,0 days 00:01:45.292016,91.0,92.0,80
386,9,4096,1024,768,0.25,5,0 days 00:00:00.076675,0 days 00:01:24.624299,93.0,94.0,80
387,9,4096,2048,512,0.75,2,0 days 00:00:00.081317,0 days 00:02:22.584700,90.0,91.0,80
388,9,4096,2048,512,0.75,3,0 days 00:00:00.081317,0 days 00:01:37.230286,91.0,92.0,80
389,9,4096,2048,512,0.75,5,0 days 00:00:00.081317,0 days 00:01:18.304107,92.0,92.0,80
390,9,4096,2048,1024,0.5,2,0 days 00:00:00.074677,0 days 00:01:32.154554,90.0,91.0,80
391,9,4096,2048,1024,0.5,3,0 days 00:00:00.074677,0 days 00:01:47.587473,91.0,91.0,80
392,9,4096,2048,1024,0.5,5,0 days 00:00:00.074677,0 days 00:02:22.586214,95.0,95.0,80
393,9,4096,2048,1536,0.25,2,0 days 00:00:00.071859,0 days 00:01:45.539979,88.0,90.0,80
394,9,4096,2048,1536,0.25,3,0 days 00:00:00.071859,0 days 00:02:10.304758,91.0,92.0,80
395,9,4096,2048,1536,0.25,5,0 days 00:00:00.071859,0 days 00:01:59.957558,95.0,95.0,80
396,9,4096,4096,1024,0.75,2,0 days 00:00:00.076120,0 days 00:01:37.801995,90.0,91.0,80
397,9,4096,4096,1024,0.75,3,0 days 00:00:00.076120,0 days 00:01:18.824003,90.0,91.0,68
398,9,4096,4096,1024,0.75,5,0 days 00:00:00.076120,0 days 00:01:40.413263,93.0,93.0,80
399,9,4096,4096,2048,0.5,2,0 days 00:00:00.073157,0 days 00:01:56.566497,89.0,90.0,80
400,9,4096,4096,2048,0.5,3,0 days 00:00:00.073157,0 days 00:02:24.162828,93.0,93.0,80
401,9,4096,4096,2048,0.5,5,0 days 00:00:00.073157,0 days 00:02:22.608313,94.0,94.0,80
402,9,4096,4096,3072,0.25,2,0 days 00:00:00.071577,0 days 00:02:22.623280,89.0,90.0,80
403,9,4096,4096,3072,0.25,3,0 days 00:00:00.071577,0 days 00:02:22.623142,91.0,92.0,80
404,9,4096,4096,3072,0.25,5,0 days 00:00:00.071577,0 days 00:01:37.264251,94.0,94.0,80
405,12,256,256,64,0.75,2,0 days 00:00:00.825930,0 days 00:02:22.778777,85.0,87.0,80
406,12,256,256,64,0.75,3,0 days 00:00:00.825930,0 days 00:01:31.449753,88.0,88.0,73
407,12,256,256,64,0.75,5,0 days 00:00:00.825930,0 days 00:01:21.148457,88.0,88.0,57
408,12,256,256,128,0.5,2,0 days 00:00:00.068845,0 days 00:01:22.530648,87.0,87.0,80
409,12,256,256,128,0.5,3,0 days 00:00:00.068845,0 days 00:01:31.024604,91.0,91.0,80
410,12,256,256,128,0.5,5,0 days 00:00:00.068845,0 days 00:01:25.062102,89.0,89.0,77
411,12,256,256,192,0.25,2,0 days 00:00:00.067554,0 days 00:01:22.548450,84.0,85.0,80
412,12,256,256,192,0.25,3,0 days 00:00:00.067554,0 days 00:00:59.002968,89.0,90.0,64
413,12,256,256,192,0.25,5,0 days 00:00:00.067554,0 days 00:01:09.792087,89.0,89.0,73
414,12,512,256,64,0.75,2,0 days 00:00:00.079622,0 days 00:01:41.762889,85.0,87.0,80
415,12,512,256,64,0.75,3,0 days 00:00:00.079622,0 days 00:01:39.145157,90.0,90.0,80
416,12,512,256,64,0.75,5,0 days 00:00:00.079622,0 days 00:02:00.738168,91.0,91.0,79
417,12,512,256,128,0.5,2,0 days 00:00:00.365585,0 days 00:01:28.240045,88.0,89.0,80
418,12,512,256,128,0.5,3,0 days 00:00:00.365585,0 days 00:01:13.686288,90.0,90.0,80
419,12,512,256,128,0.5,5,0 days 00:00:00.365585,0 days 00:02:22.577226,91.0,92.0,80
420,12,512,256,192,0.25,2,0 days 00:00:00.068775,0 days 00:01:22.552770,88.0,89.0,80
421,12,512,256,192,0.25,3,0 days 00:00:00.068775,0 days 00:01:15.446165,87.0,88.0,79
422,12,512,256,192,0.25,5,0 days 00:00:00.068775,0 days 00:01:06.005097,89.0,90.0,54
423,12,512,512,128,0.75,2,0 days 00:00:00.070444,0 days 00:00:42.389977,82.0,80.0,45
424,12,512,512,128,0.75,3,0 days 00:00:00.070444,0 days 00:01:17.077703,92.0,92.0,79
425,12,512,512,128,0.75,5,0 days 00:00:00.070444,0 days 00:01:18.645003,91.0,92.0,80
426,12,512,512,256,0.5,2,0 days 00:00:00.069908,0 days 00:01:03.204002,86.0,88.0,80
427,12,512,512,256,0.5,3,0 days 00:00:00.069908,0 days 00:01:04.212253,91.0,92.0,80
428,12,512,512,256,0.5,5,0 days 00:00:00.069908,0 days 00:00:49.697788,91.0,91.0,58
429,12,512,512,384,0.25,2,0 days 00:00:00.068385,0 days 00:01:22.537581,91.0,92.0,80
430,12,512,512,384,0.25,3,0 days 00:00:00.068385,0 days 00:01:22.553043,91.0,91.0,80
431,12,512,512,384,0.25,5,0 days 00:00:00.068385,0 days 00:00:56.351298,92.0,92.0,80
432,12,1024,256,64,0.75,2,0 days 00:00:00.094378,0 days 00:01:14.088923,89.0,90.0,57
433,12,1024,256,64,0.75,3,0 days 00:00:00.094378,0 days 00:01:21.388267,88.0,88.0,56
434,12,1024,256,64,0.75,5,0 days 00:00:00.833003,0 days 00:02:22.643806,93.0,93.0,80
435,12,1024,256,128,0.5,2,0 days 00:00:00.083365,0 days 00:01:00.564848,89.0,90.0,80
436,12,1024,256,128,0.5,3,0 days 00:00:00.083365,0 days 00:01:14.777867,89.0,90.0,68
437,12,1024,256,128,0.5,5,0 days 00:00:00.083365,0 days 00:01:12.401895,93.0,93.0,69
438,12,1024,256,192,0.25,2,0 days 00:00:00.079655,0 days 00:02:22.733789,88.0,89.0,80
439,12,1024,256,192,0.25,3,0 days 00:00:00.079655,0 days 00:01:22.558977,90.0,90.0,80
440,12,1024,256,192,0.25,5,0 days 00:00:00.079655,0 days 00:01:01.916663,88.0,88.0,55
441,12,1024,512,128,0.75,2,0 days 00:00:00.083262,0 days 00:00:43.621385,86.0,86.0,44
442,12,1024,512,128,0.75,3,0 days 00:00:00.083262,0 days 00:01:08.993001,90.0,91.0,72
443,12,1024,512,128,0.75,5,0 days 00:00:00.083262,0 days 00:01:17.496006,91.0,91.0,65
444,12,1024,512,256,0.5,2,0 days 00:00:00.077678,0 days 00:01:02.959672,89.0,90.0,80
445,12,1024,512,256,0.5,3,0 days 00:00:00.077678,0 days 00:00:34.822087,89.0,90.0,38
446,12,1024,512,256,0.5,5,0 days 00:00:00.077678,0 days 00:01:22.562952,91.0,91.0,80
447,12,1024,512,384,0.25,2,0 days 00:00:00.074996,0 days 00:01:00.530280,89.0,89.0,80
448,12,1024,512,384,0.25,3,0 days 00:00:00.074996,0 days 00:01:10.635288,91.0,91.0,77
449,12,1024,512,384,0.25,5,0 days 00:00:00.074996,0 days 00:01:21.810720,94.0,94.0,80
450,12,1024,1024,256,0.75,2,0 days 00:00:00.078377,0 days 00:01:18.465428,88.0,90.0,80
451,12,1024,1024,256,0.75,3,0 days 00:00:00.078377,0 days 00:01:06.984384,92.0,93.0,80
452,12,1024,1024,256,0.75,5,0 days 00:00:00.078377,0 days 00:01:05.181404,91.0,92.0,61
453,12,1024,1024,512,0.5,2,0 days 00:00:00.074636,0 days 00:01:11.247039,88.0,89.0,80
454,12,1024,1024,512,0.5,3,0 days 00:00:00.074636,0 days 00:00:53.346369,93.0,93.0,68
455,12,1024,1024,512,0.5,5,0 days 00:00:00.074636,0 days 00:00:55.898744,90.0,91.0,52
456,12,1024,1024,768,0.25,2,0 days 00:00:00.072875,0 days 00:01:29.740818,91.0,91.0,80
457,12,1024,1024,768,0.25,3,0 days 00:00:00.072875,0 days 00:01:22.043731,92.0,92.0,80
458,12,1024,1024,768,0.25,5,0 days 00:00:00.072875,0 days 00:01:07.125815,93.0,93.0,73
459,12,2048,256,64,0.75,2,0 days 00:00:00.121248,0 days 00:01:37.720734,88.0,89.0,71
460,12,2048,256,64,0.75,3,0 days 00:00:00.121248,0 days 00:01:47.945101,90.0,90.0,73
461,12,2048,256,64,0.75,5,0 days 00:00:00.121248,0 days 00:01:55.298094,89.0,90.0,71
462,12,2048,256,128,0.5,2,0 days 00:00:00.094528,0 days 00:02:22.561888,89.0,90.0,80
463,12,2048,256,128,0.5,3,0 days 00:00:00.094528,0 days 00:01:26.625243,89.0,90.0,80
464,12,2048,256,128,0.5,5,0 days 00:00:00.094528,0 days 00:01:27.196577,92.0,92.0,71
465,12,2048,256,192,0.25,2,0 days 00:00:00.086126,0 days 00:02:22.567636,87.0,88.0,80
466,12,2048,256,192,0.25,3,0 days 00:00:00.086126,0 days 00:01:10.715216,90.0,90.0,80
467,12,2048,256,192,0.25,5,0 days 00:00:00.086126,0 days 00:01:00.090091,90.0,91.0,54
468,12,2048,512,128,0.75,2,0 days 00:00:00.094794,0 days 00:01:18.616963,91.0,91.0,80
469,12,2048,512,128,0.75,3,0 days 00:00:00.094794,0 days 00:01:18.559210,90.0,90.0,68
470,12,2048,512,128,0.75,5,0 days 00:00:00.094794,0 days 00:01:11.659572,89.0,89.0,55
471,12,2048,512,256,0.5,2,0 days 00:00:00.082470,0 days 00:01:15.878449,88.0,88.0,80
472,12,2048,512,256,0.5,3,0 days 00:00:00.082470,0 days 00:01:24.097421,92.0,92.0,80
473,12,2048,512,256,0.5,5,0 days 00:00:00.082470,0 days 00:01:00.080070,89.0,90.0,55
474,12,2048,512,384,0.25,2,0 days 00:00:00.078963,0 days 00:02:22.555011,90.0,91.0,80
475,12,2048,512,384,0.25,3,0 days 00:00:00.078963,0 days 00:02:22.563337,92.0,93.0,80
476,12,2048,512,384,0.25,5,0 days 00:00:00.078963,0 days 00:01:10.593815,93.0,93.0,80
477,12,2048,1024,256,0.75,2,0 days 00:00:00.080411,0 days 00:01:36.403653,89.0,89.0,80
478,12,2048,1024,256,0.75,3,0 days 00:00:00.080411,0 days 00:01:18.965684,93.0,94.0,80
479,12,2048,1024,256,0.75,5,0 days 00:00:00.080411,0 days 00:01:02.199100,90.0,91.0,66
480,12,2048,1024,512,0.5,2,0 days 00:00:00.074491,0 days 00:01:22.540851,90.0,91.0,80
481,12,2048,1024,512,0.5,3,0 days 00:00:00.074491,0 days 00:01:12.458069,89.0,91.0,75
482,12,2048,1024,512,0.5,5,0 days 00:00:00.074491,0 days 00:01:13.751881,92.0,92.0,80
483,12,2048,1024,768,0.25,2,0 days 00:00:00.072219,0 days 00:01:22.567635,91.0,91.0,80
484,12,2048,1024,768,0.25,3,0 days 00:00:00.072219,0 days 00:01:22.938836,92.0,92.0,80
485,12,2048,1024,768,0.25,5,0 days 00:00:00.072219,0 days 00:01:25.146180,94.0,94.0,80
486,12,2048,2048,512,0.75,2,0 days 00:00:00.073338,0 days 00:01:28.062074,89.0,90.0,80
487,12,2048,2048,512,0.75,3,0 days 00:00:00.073338,0 days 00:01:04.199048,90.0,91.0,67
488,12,2048,2048,512,0.75,5,0 days 00:00:00.073338,0 days 00:01:21.930052,95.0,95.0,76
489,12,2048,2048,1024,0.5,2,0 days 00:00:00.074223,0 days 00:02:22.551492,91.0,91.0,80
490,12,2048,2048,1024,0.5,3,0 days 00:00:00.074223,0 days 00:01:00.639750,92.0,92.0,80
491,12,2048,2048,1024,0.5,5,0 days 00:00:00.074223,0 days 00:01:23.839129,94.0,94.0,80
492,12,2048,2048,1536,0.25,2,0 days 00:00:00.072046,0 days 00:01:11.089521,89.0,90.0,80
493,12,2048,2048,1536,0.25,3,0 days 00:00:00.072046,0 days 00:01:33.931496,92.0,92.0,80
494,12,2048,2048,1536,0.25,5,0 days 00:00:00.072046,0 days 00:02:22.550836,94.0,94.0,80
495,12,4096,256,64,0.75,2,0 days 00:00:00.157979,0 days 00:03:22.671672,89.0,89.0,80
496,12,4096,256,64,0.75,3,0 days 00:00:00.157979,0 days 00:02:22.575734,91.0,91.0,80
497,12,4096,256,64,0.75,5,0 days 00:00:00.157979,0 days 00:01:44.037929,86.0,86.0,57
498,12,4096,256,128,0.5,2,0 days 00:00:00.118366,0 days 00:01:50.333611,89.0,90.0,80
499,12,4096,256,128,0.5,3,0 days 00:00:00.118366,0 days 00:01:30.499762,91.0,91.0,73
500,12,4096,256,128,0.5,5,0 days 00:00:00.118366,0 days 00:02:22.575365,92.0,92.0,80
501,12,4096,256,192,0.25,2,0 days 00:00:00.102267,0 days 00:01:22.606025,87.0,88.0,80
502,12,4096,256,192,0.25,3,0 days 00:00:00.102267,0 days 00:01:27.392033,90.0,90.0,77
503,12,4096,256,192,0.25,5,0 days 00:00:00.102267,0 days 00:00:47.191296,88.0,88.0,39
504,12,4096,512,128,0.75,2,0 days 00:00:00.117159,0 days 00:02:00.843989,91.0,91.0,80
505,12,4096,512,128,0.75,3,0 days 00:00:00.117159,0 days 00:01:50.247059,90.0,91.0,80
506,12,4096,512,128,0.75,5,0 days 00:00:00.117159,0 days 00:01:37.248185,92.0,92.0,78
507,12,4096,512,256,0.5,2,0 days 00:00:00.092617,0 days 00:01:37.493851,89.0,90.0,80
508,12,4096,512,256,0.5,3,0 days 00:00:00.092617,0 days 00:01:13.575492,92.0,92.0,79
509,12,4096,512,256,0.5,5,0 days 00:00:00.092617,0 days 00:01:10.573929,91.0,91.0,60
510,12,4096,512,384,0.25,2,0 days 00:00:00.087144,0 days 00:01:15.713019,89.0,90.0,80
511,12,4096,512,384,0.25,3,0 days 00:00:00.087144,0 days 00:01:40.034386,90.0,91.0,71
512,12,4096,512,384,0.25,5,0 days 00:00:00.087144,0 days 00:01:32.913792,94.0,94.0,80
513,12,4096,1024,256,0.75,2,0 days 00:00:00.090230,0 days 00:01:35.441622,92.0,92.0,80
514,12,4096,1024,256,0.75,3,0 days 00:00:00.090230,0 days 00:01:56.949350,90.0,91.0,80
515,12,4096,1024,256,0.75,5,0 days 00:00:00.090230,0 days 00:01:40.271168,95.0,95.0,77
