,NMFCC,Nfft,NwinL,NhopL,Overlap,Ksize,AVGPreprocesTime,AVGTrainTime,F1Score,TestAcc,EpochsRan
254,6,4096,2048,512,0.75,5,0 days 00:00:00.078884,0 days 00:00:54.532194,80.6,82.0,54
255,6,4096,2048,1024,0.5,2,0 days 00:00:00.071450,0 days 00:01:14.642269,80.4,82.6,70
256,6,4096,2048,1024,0.5,3,0 days 00:00:00.071450,0 days 00:01:26.719410,81.4,83.0,75
257,6,4096,2048,1024,0.5,5,0 days 00:00:00.071450,0 days 00:01:16.307764,83.4,83.4,65
258,6,4096,2048,1536,0.25,2,0 days 00:00:00.069834,0 days 00:01:20.201525,79.2,81.8,65
259,6,4096,2048,1536,0.25,3,0 days 00:00:00.069834,0 days 00:01:47.256566,81.8,83.4,72
260,6,4096,2048,1536,0.25,5,0 days 00:00:00.069834,0 days 00:01:26.517711,84.4,84.8,70
261,6,4096,4096,1024,0.75,2,0 days 00:00:00.072559,0 days 00:01:02.655084,72.2,77.8,55
262,6,4096,4096,1024,0.75,3,0 days 00:00:00.072559,0 days 00:01:43.458698,82.8,84.2,80
263,6,4096,4096,1024,0.75,5,0 days 00:00:00.072559,0 days 00:01:30.659469,85.8,85.8,75
264,6,4096,4096,2048,0.5,2,0 days 00:00:00.067683,0 days 00:01:35.542382,80.2,82.4,71
265,6,4096,4096,2048,0.5,3,0 days 00:00:00.067683,0 days 00:01:34.245765,81.4,82.8,79
266,6,4096,4096,2048,0.5,5,0 days 00:00:00.067683,0 days 00:01:21.832550,85.4,85.8,78
267,6,4096,4096,3072,0.25,2,0 days 00:00:00.069549,0 days 00:01:31.551561,79.6,82.0,67
268,6,4096,4096,3072,0.25,3,0 days 00:00:00.069549,0 days 00:02:04.391574,83.8,84.8,80
269,6,4096,4096,3072,0.25,5,0 days 00:00:00.069549,0 days 00:01:26.238325,84.8,85.6,76
270,9,256,256,64,0.75,2,0 days 00:00:00.577855,0 days 00:01:04.499361,79.2,79.0,51
271,9,256,256,64,0.75,3,0 days 00:00:00.577855,0 days 00:01:26.964212,84.8,85.8,66
272,9,256,256,64,0.75,5,0 days 00:00:00.577855,0 days 00:01:21.860607,83.2,83.8,49
273,9,256,256,128,0.5,2,0 days 00:00:00.070852,0 days 00:00:45.458446,82.0,82.4,49
274,9,256,256,128,0.5,3,0 days 00:00:00.070852,0 days 00:01:19.732972,85.6,87.2,66
275,9,256,256,128,0.5,5,0 days 00:00:00.070852,0 days 00:00:49.826154,84.6,84.0,45
276,9,256,256,192,0.25,2,0 days 00:00:00.070539,0 days 00:00:38.241529,78.2,80.0,56
277,9,256,256,192,0.25,3,0 days 00:00:00.070539,0 days 00:01:01.698146,88.6,89.2,62
278,9,256,256,192,0.25,5,0 days 00:00:00.070539,0 days 00:01:13.736097,88.8,89.0,66
279,9,512,256,64,0.75,2,0 days 00:00:00.094004,0 days 00:01:05.844481,79.4,82.8,56
280,9,512,256,64,0.75,3,0 days 00:00:00.094004,0 days 00:01:22.199778,84.8,84.6,62
281,9,512,256,64,0.75,5,0 days 00:00:00.094004,0 days 00:01:32.604220,88.2,88.8,55
282,9,512,256,128,0.5,2,0 days 00:00:00.084930,0 days 00:01:04.096060,78.8,81.6,50
283,9,512,256,128,0.5,3,0 days 00:00:00.084930,0 days 00:00:55.527781,87.6,87.6,52
284,9,512,256,128,0.5,5,0 days 00:00:00.084930,0 days 00:01:16.062606,88.4,89.2,59
285,9,512,256,192,0.25,2,0 days 00:00:00.081081,0 days 00:00:57.948867,83.0,85.4,61
286,9,512,256,192,0.25,3,0 days 00:00:00.081081,0 days 00:00:57.798067,84.8,86.2,60
287,9,512,256,192,0.25,5,0 days 00:00:00.081081,0 days 00:01:05.948626,84.2,86.0,57
288,9,512,512,128,0.75,2,0 days 00:00:00.085021,0 days 00:01:11.099267,83.0,85.0,73
289,9,512,512,128,0.75,3,0 days 00:00:00.085021,0 days 00:00:59.584369,84.2,85.4,54
290,9,512,512,128,0.75,5,0 days 00:00:00.085021,0 days 00:01:40.019275,90.2,90.4,73
291,9,512,512,256,0.5,2,0 days 00:00:00.079338,0 days 00:00:46.816182,76.4,81.2,58
292,9,512,512,256,0.5,3,0 days 00:00:00.079338,0 days 00:01:11.494267,84.4,86.0,57
293,9,512,512,256,0.5,5,0 days 00:00:00.079338,0 days 00:01:15.275500,88.0,88.6,62
294,9,512,512,384,0.25,2,0 days 00:00:00.078779,0 days 00:01:12.191247,81.6,84.6,72
295,9,512,512,384,0.25,3,0 days 00:00:00.078779,0 days 00:01:16.429788,85.0,86.6,68
296,9,512,512,384,0.25,5,0 days 00:00:00.078779,0 days 00:01:07.350153,89.6,90.4,72
297,9,1024,256,64,0.75,2,0 days 00:00:00.108557,0 days 00:01:06.886141,81.2,82.4,54
298,9,1024,256,64,0.75,3,0 days 00:00:00.108557,0 days 00:01:16.008730,84.0,85.8,55
299,9,1024,256,64,0.75,5,0 days 00:00:00.108557,0 days 00:01:33.392091,84.0,85.0,55
300,9,1024,256,128,0.5,2,0 days 00:00:00.092042,0 days 00:01:07.491468,81.2,84.2,65
301,9,1024,256,128,0.5,3,0 days 00:00:00.092042,0 days 00:01:18.063164,86.0,87.2,63
302,9,1024,256,128,0.5,5,0 days 00:00:00.092042,0 days 00:01:13.382923,84.6,85.2,59
303,9,1024,256,192,0.25,2,0 days 00:00:00.087204,0 days 00:01:13.063558,77.0,81.6,58
304,9,1024,256,192,0.25,3,0 days 00:00:00.087204,0 days 00:01:16.254191,87.0,87.0,68
305,9,1024,256,192,0.25,5,0 days 00:00:00.087204,0 days 00:01:23.104944,83.8,86.0,59
306,9,1024,512,128,0.75,2,0 days 00:00:00.091734,0 days 00:01:09.566940,80.0,81.4,56
307,9,1024,512,128,0.75,3,0 days 00:00:00.091734,0 days 00:01:10.156670,85.8,87.0,54
308,9,1024,512,128,0.75,5,0 days 00:00:00.091734,0 days 00:01:18.487285,88.0,88.2,58
309,9,1024,512,256,0.5,2,0 days 00:00:00.071918,0 days 00:01:02.376029,83.0,85.2,69
310,9,1024,512,256,0.5,3,0 days 00:00:00.071918,0 days 00:01:03.121022,85.0,86.0,62
311,9,1024,512,256,0.5,5,0 days 00:00:00.071918,0 days 00:01:01.408343,87.4,87.2,58
312,9,1024,512,384,0.25,2,0 days 00:00:00.073899,0 days 00:01:13.895003,84.8,86.6,80
313,9,1024,512,384,0.25,3,0 days 00:00:00.073899,0 days 00:01:16.048093,87.2,88.6,69
314,9,1024,512,384,0.25,5,0 days 00:00:00.073899,0 days 00:01:04.848389,86.4,87.8,68
315,9,1024,1024,256,0.75,2,0 days 00:00:00.073912,0 days 00:01:09.923932,86.2,87.8,74
316,9,1024,1024,256,0.75,3,0 days 00:00:00.073912,0 days 00:01:17.372728,88.6,89.8,69
317,9,1024,1024,256,0.75,5,0 days 00:00:00.073912,0 days 00:01:08.293764,89.2,89.8,69
318,9,1024,1024,512,0.5,2,0 days 00:00:00.070683,0 days 00:01:25.842025,85.4,87.6,76
319,9,1024,1024,512,0.5,3,0 days 00:00:00.070683,0 days 00:01:07.197138,87.4,88.6,68
320,9,1024,1024,512,0.5,5,0 days 00:00:00.070683,0 days 00:00:58.217161,88.0,89.0,63
321,9,1024,1024,768,0.25,2,0 days 00:00:00.069579,0 days 00:00:58.690273,84.0,86.0,66
322,9,1024,1024,768,0.25,3,0 days 00:00:00.069579,0 days 00:01:51.929802,87.8,89.0,72
323,9,1024,1024,768,0.25,5,0 days 00:00:00.069579,0 days 00:01:30.343823,91.8,92.0,76
324,9,2048,256,64,0.75,2,0 days 00:00:00.122219,0 days 00:01:11.539791,80.4,83.6,56
325,9,2048,256,64,0.75,3,0 days 00:00:00.122219,0 days 00:01:17.166614,85.6,86.6,51
326,9,2048,256,64,0.75,5,0 days 00:00:00.122219,0 days 00:01:55.544877,86.4,87.0,63
327,9,2048,256,128,0.5,2,0 days 00:00:00.094715,0 days 00:00:47.663216,80.0,79.8,40
328,9,2048,256,128,0.5,3,0 days 00:00:00.094715,0 days 00:01:25.522487,85.6,85.8,63
329,9,2048,256,128,0.5,5,0 days 00:00:00.094715,0 days 00:01:15.228928,86.8,86.6,55
330,9,2048,256,192,0.25,2,0 days 00:00:00.086026,0 days 00:01:21.549217,84.8,86.4,78
331,9,2048,256,192,0.25,3,0 days 00:00:00.086026,0 days 00:01:19.286773,87.2,87.8,62
332,9,2048,256,192,0.25,5,0 days 00:00:00.086026,0 days 00:01:16.980163,89.0,89.6,71
333,9,2048,512,128,0.75,2,0 days 00:00:00.093525,0 days 00:01:18.530099,84.4,85.6,73
334,9,2048,512,128,0.75,3,0 days 00:00:00.093525,0 days 00:01:15.432954,86.4,87.8,61
335,9,2048,512,128,0.75,5,0 days 00:00:00.093525,0 days 00:01:24.177312,88.6,89.2,59
336,9,2048,512,256,0.5,2,0 days 00:00:00.081129,0 days 00:01:16.153013,85.0,87.0,65
337,9,2048,512,256,0.5,3,0 days 00:00:00.081129,0 days 00:01:15.966693,88.2,88.6,60
338,9,2048,512,256,0.5,5,0 days 00:00:00.081129,0 days 00:01:18.038060,91.0,91.0,72
339,9,2048,512,384,0.25,2,0 days 00:00:00.076660,0 days 00:01:12.102894,85.0,87.0,69
340,9,2048,512,384,0.25,3,0 days 00:00:00.076660,0 days 00:01:14.059896,84.4,86.0,52
341,9,2048,512,384,0.25,5,0 days 00:00:00.076660,0 days 00:01:00.721155,87.8,88.4,58
342,9,2048,1024,256,0.75,2,0 days 00:00:00.080888,0 days 00:00:53.321699,78.8,80.4,50
343,9,2048,1024,256,0.75,3,0 days 00:00:00.080888,0 days 00:01:14.036671,87.4,88.6,63
344,9,2048,1024,256,0.75,5,0 days 00:00:00.080888,0 days 00:00:57.074749,83.0,83.6,50
345,9,2048,1024,512,0.5,2,0 days 00:00:00.074443,0 days 00:01:23.805938,81.4,84.8,70
346,9,2048,1024,512,0.5,3,0 days 00:00:00.074443,0 days 00:01:40.798166,90.2,90.6,76
347,9,2048,1024,512,0.5,5,0 days 00:00:00.074443,0 days 00:01:43.354249,90.8,91.2,70
348,9,2048,1024,768,0.25,2,0 days 00:00:00.072462,0 days 00:01:29.660597,83.0,85.8,65
349,9,2048,1024,768,0.25,3,0 days 00:00:00.072462,0 days 00:01:28.891775,90.4,90.6,74
350,9,2048,1024,768,0.25,5,0 days 00:00:00.072462,0 days 00:01:06.508919,90.4,90.8,70
351,9,2048,2048,512,0.75,2,0 days 00:00:00.073855,0 days 00:01:11.280860,86.2,87.4,64
352,9,2048,2048,512,0.75,3,0 days 00:00:00.073855,0 days 00:01:20.546018,88.2,88.8,74
353,9,2048,2048,512,0.75,5,0 days 00:00:00.073855,0 days 00:01:00.645709,89.6,89.4,60
354,9,2048,2048,1024,0.5,2,0 days 00:00:00.069547,0 days 00:01:29.842936,83.6,86.4,72
355,9,2048,2048,1024,0.5,3,0 days 00:00:00.069547,0 days 00:01:37.202772,90.0,90.6,78
356,9,2048,2048,1024,0.5,5,0 days 00:00:00.069547,0 days 00:01:17.688391,90.6,90.8,66
357,9,2048,2048,1536,0.25,2,0 days 00:00:00.069854,0 days 00:01:41.803347,83.0,85.4,76
358,9,2048,2048,1536,0.25,3,0 days 00:00:00.069854,0 days 00:02:02.488728,89.8,90.6,80
359,9,2048,2048,1536,0.25,5,0 days 00:00:00.069854,0 days 00:01:23.509077,92.8,93.0,77
360,9,4096,256,64,0.75,2,0 days 00:00:00.158071,0 days 00:01:58.005396,86.6,87.4,73
361,9,4096,256,64,0.75,3,0 days 00:00:00.158071,0 days 00:01:41.134781,83.8,84.4,64
362,9,4096,256,64,0.75,5,0 days 00:00:00.158071,0 days 00:01:52.245332,84.6,85.6,56
363,9,4096,256,128,0.5,2,0 days 00:00:00.121158,0 days 00:01:24.683125,83.2,84.0,63
364,9,4096,256,128,0.5,3,0 days 00:00:00.121158,0 days 00:01:07.191513,85.8,85.4,59
365,9,4096,256,128,0.5,5,0 days 00:00:00.121158,0 days 00:01:23.955455,85.6,87.6,57
366,9,4096,256,192,0.25,2,0 days 00:00:00.105851,0 days 00:01:02.974782,83.8,84.8,57
367,9,4096,256,192,0.25,3,0 days 00:00:00.105851,0 days 00:01:23.091753,88.0,88.6,69
368,9,4096,256,192,0.25,5,0 days 00:00:00.105851,0 days 00:01:17.819620,86.2,87.6,60
369,9,4096,512,128,0.75,2,0 days 00:00:00.120799,0 days 00:01:24.201413,84.4,85.6,64
370,9,4096,512,128,0.75,3,0 days 00:00:00.120799,0 days 00:01:35.230056,89.0,89.0,64
371,9,4096,512,128,0.75,5,0 days 00:00:00.120799,0 days 00:01:30.883810,88.6,88.8,63
372,9,4096,512,256,0.5,2,0 days 00:00:00.095870,0 days 00:01:24.302498,81.8,84.8,74
373,9,4096,512,256,0.5,3,0 days 00:00:00.095870,0 days 00:01:34.610616,88.0,89.0,67
374,9,4096,512,256,0.5,5,0 days 00:00:00.095870,0 days 00:01:19.134007,88.4,89.2,63
375,9,4096,512,384,0.25,2,0 days 00:00:00.087173,0 days 00:01:24.377426,79.4,83.0,66
376,9,4096,512,384,0.25,3,0 days 00:00:00.087173,0 days 00:01:48.790615,88.6,89.6,77
377,9,4096,512,384,0.25,5,0 days 00:00:00.087173,0 days 00:01:29.459142,90.6,91.0,72
378,9,4096,1024,256,0.75,2,0 days 00:00:00.095151,0 days 00:01:37.082668,86.6,87.4,75
379,9,4096,1024,256,0.75,3,0 days 00:00:00.095151,0 days 00:01:24.249598,88.8,88.8,65
380,9,4096,1024,256,0.75,5,0 days 00:00:00.095151,0 days 00:01:13.581456,88.6,88.8,50
381,9,4096,1024,512,0.5,2,0 days 00:00:00.081343,0 days 00:01:45.182528,84.2,86.6,75
382,9,4096,1024,512,0.5,3,0 days 00:00:00.081343,0 days 00:01:13.038374,87.6,89.0,67
383,9,4096,1024,512,0.5,5,0 days 00:00:00.081343,0 days 00:01:09.696947,89.4,90.0,60
384,9,4096,1024,768,0.25,2,0 days 00:00:00.076675,0 days 00:01:42.310811,82.8,85.2,70
385,9,4096,1024,768,0.25,3,0 days 00:00:00.076675,0 days 00:01:42.479116,90.2,90.6,77
386,9,4096,1024,768,0.25,5,0 days 00:00:00.076675,0 days 00:01:33.984253,91.4,91.8,68
387,9,4096,2048,512,0.75,2,0 days 00:00:00.081317,0 days 00:01:33.460956,84.8,86.6,78
388,9,4096,2048,512,0.75,3,0 days 00:00:00.081317,0 days 00:01:46.735912,89.8,90.6,74
389,9,4096,2048,512,0.75,5,0 days 00:00:00.081317,0 days 00:01:28.561519,90.8,91.0,68
390,9,4096,2048,1024,0.5,2,0 days 00:00:00.074677,0 days 00:01:43.721529,86.8,88.4,70
391,9,4096,2048,1024,0.5,3,0 days 00:00:00.074677,0 days 00:01:54.560412,89.0,89.4,76
392,9,4096,2048,1024,0.5,5,0 days 00:00:00.074677,0 days 00:01:39.865696,92.2,92.2,69
393,9,4096,2048,1536,0.25,2,0 days 00:00:00.071859,0 days 00:01:33.213662,81.8,84.6,72
394,9,4096,2048,1536,0.25,3,0 days 00:00:00.071859,0 days 00:02:11.284592,90.2,91.0,80
395,9,4096,2048,1536,0.25,5,0 days 00:00:00.071859,0 days 00:01:30.166919,92.4,92.4,72
396,9,4096,4096,1024,0.75,2,0 days 00:00:00.076120,0 days 00:01:33.059307,83.8,86.2,71
397,9,4096,4096,1024,0.75,3,0 days 00:00:00.076120,0 days 00:01:52.758852,89.6,90.4,76
398,9,4096,4096,1024,0.75,5,0 days 00:00:00.076120,0 days 00:01:29.452564,89.2,89.4,67
399,9,4096,4096,2048,0.5,2,0 days 00:00:00.073157,0 days 00:02:08.890548,85.8,87.6,80
400,9,4096,4096,2048,0.5,3,0 days 00:00:00.073157,0 days 00:02:19.665684,90.8,91.2,79
401,9,4096,4096,2048,0.5,5,0 days 00:00:00.073157,0 days 00:01:42.150662,92.6,92.6,75
402,9,4096,4096,3072,0.25,2,0 days 00:00:00.071577,0 days 00:01:59.840835,85.8,87.4,76
403,9,4096,4096,3072,0.25,3,0 days 00:00:00.071577,0 days 00:02:29.081804,90.8,91.2,80
404,9,4096,4096,3072,0.25,5,0 days 00:00:00.071577,0 days 00:01:53.581335,92.2,92.2,78
405,12,256,256,64,0.75,2,0 days 00:00:00.825930,0 days 00:01:15.015590,80.2,78.6,49
406,12,256,256,64,0.75,3,0 days 00:00:00.825930,0 days 00:01:05.948853,84.8,84.8,51
407,12,256,256,64,0.75,5,0 days 00:00:00.825930,0 days 00:01:32.543367,85.2,85.2,57
408,12,256,256,128,0.5,2,0 days 00:00:00.068845,0 days 00:00:54.217295,82.8,82.4,62
409,12,256,256,128,0.5,3,0 days 00:00:00.068845,0 days 00:01:12.233414,86.0,87.6,74
410,12,256,256,128,0.5,5,0 days 00:00:00.068845,0 days 00:00:50.917689,83.4,81.4,47
411,12,256,256,192,0.25,2,0 days 00:00:00.067554,0 days 00:00:38.550799,78.8,77.0,49
412,12,256,256,192,0.25,3,0 days 00:00:00.067554,0 days 00:00:59.155121,86.2,86.6,65
413,12,256,256,192,0.25,5,0 days 00:00:00.067554,0 days 00:00:46.235742,84.4,83.8,49
414,12,512,256,64,0.75,2,0 days 00:00:00.079622,0 days 00:01:04.301862,79.8,83.0,52
415,12,512,256,64,0.75,3,0 days 00:00:00.079622,0 days 00:01:18.596796,84.6,84.8,60
416,12,512,256,64,0.75,5,0 days 00:00:00.079622,0 days 00:01:40.837008,89.2,89.6,60
417,12,512,256,128,0.5,2,0 days 00:00:00.365585,0 days 00:01:40.038862,85.2,86.0,77
418,12,512,256,128,0.5,3,0 days 00:00:00.365585,0 days 00:01:01.107220,87.8,88.0,59
419,12,512,256,128,0.5,5,0 days 00:00:00.365585,0 days 00:01:23.824945,87.6,88.6,67
420,12,512,256,192,0.25,2,0 days 00:00:00.068775,0 days 00:01:01.455722,86.0,87.2,70
421,12,512,256,192,0.25,3,0 days 00:00:00.068775,0 days 00:01:04.847678,86.4,87.2,73
422,12,512,256,192,0.25,5,0 days 00:00:00.068775,0 days 00:00:57.003859,87.0,87.6,56
423,12,512,512,128,0.75,2,0 days 00:00:00.070444,0 days 00:00:27.504146,74.0,74.2,32
424,12,512,512,128,0.75,3,0 days 00:00:00.070444,0 days 00:01:01.891604,88.6,89.0,63
425,12,512,512,128,0.75,5,0 days 00:00:00.070444,0 days 00:01:03.304720,88.0,88.4,56
426,12,512,512,256,0.5,2,0 days 00:00:00.069908,0 days 00:00:39.745220,77.8,81.8,53
427,12,512,512,256,0.5,3,0 days 00:00:00.069908,0 days 00:00:58.888767,87.0,87.0,60
428,12,512,512,256,0.5,5,0 days 00:00:00.069908,0 days 00:00:49.736230,89.2,89.2,51
429,12,512,512,384,0.25,2,0 days 00:00:00.068385,0 days 00:00:50.840200,79.8,83.4,56
430,12,512,512,384,0.25,3,0 days 00:00:00.068385,0 days 00:01:08.296621,89.6,89.8,74
431,12,512,512,384,0.25,5,0 days 00:00:00.068385,0 days 00:00:53.670351,89.8,90.6,69
432,12,1024,256,64,0.75,2,0 days 00:00:00.094378,0 days 00:01:00.400376,83.0,82.0,52
433,12,1024,256,64,0.75,3,0 days 00:00:00.094378,0 days 00:01:05.957619,84.6,85.8,48
434,12,1024,256,64,0.75,5,0 days 00:00:00.833003,0 days 00:01:42.772380,88.8,88.4,61
435,12,1024,256,128,0.5,2,0 days 00:00:00.083365,0 days 00:01:01.446247,85.2,86.0,65
436,12,1024,256,128,0.5,3,0 days 00:00:00.083365,0 days 00:01:05.404613,86.4,87.6,64
437,12,1024,256,128,0.5,5,0 days 00:00:00.083365,0 days 00:01:11.122439,86.4,86.2,53
438,12,1024,256,192,0.25,2,0 days 00:00:00.079655,0 days 00:01:14.503647,81.8,82.4,53
439,12,1024,256,192,0.25,3,0 days 00:00:00.079655,0 days 00:00:59.768088,88.0,88.0,65
440,12,1024,256,192,0.25,5,0 days 00:00:00.079655,0 days 00:00:45.067551,85.0,83.8,43
441,12,1024,512,128,0.75,2,0 days 00:00:00.083262,0 days 00:00:54.256047,84.0,85.0,54
442,12,1024,512,128,0.75,3,0 days 00:00:00.083262,0 days 00:00:59.987985,87.6,87.6,63
443,12,1024,512,128,0.75,5,0 days 00:00:00.083262,0 days 00:01:08.165854,89.8,90.0,62
444,12,1024,512,256,0.5,2,0 days 00:00:00.077678,0 days 00:01:08.031931,85.8,87.2,73
445,12,1024,512,256,0.5,3,0 days 00:00:00.077678,0 days 00:00:52.405824,86.2,87.6,62
446,12,1024,512,256,0.5,5,0 days 00:00:00.077678,0 days 00:01:04.594978,86.4,87.8,65
447,12,1024,512,384,0.25,2,0 days 00:00:00.074996,0 days 00:01:10.987716,86.0,86.8,71
448,12,1024,512,384,0.25,3,0 days 00:00:00.074996,0 days 00:01:02.002624,88.0,88.4,70
449,12,1024,512,384,0.25,5,0 days 00:00:00.074996,0 days 00:01:08.184521,90.8,90.8,75
450,12,1024,1024,256,0.75,2,0 days 00:00:00.078377,0 days 00:00:49.979236,82.8,85.4,54
451,12,1024,1024,256,0.75,3,0 days 00:00:00.078377,0 days 00:01:18.232356,89.6,90.4,74
452,12,1024,1024,256,0.75,5,0 days 00:00:00.078377,0 days 00:00:59.109584,89.2,89.6,58
453,12,1024,1024,512,0.5,2,0 days 00:00:00.074636,0 days 00:01:03.306089,85.2,86.6,74
454,12,1024,1024,512,0.5,3,0 days 00:00:00.074636,0 days 00:01:22.728725,89.2,90.0,74
455,12,1024,1024,512,0.5,5,0 days 00:00:00.074636,0 days 00:00:57.940226,88.6,89.4,60
456,12,1024,1024,768,0.25,2,0 days 00:00:00.072875,0 days 00:01:16.763229,86.6,88.0,77
457,12,1024,1024,768,0.25,3,0 days 00:00:00.072875,0 days 00:01:31.377180,90.6,91.0,77
458,12,1024,1024,768,0.25,5,0 days 00:00:00.072875,0 days 00:01:05.481004,89.6,90.6,70
459,12,2048,256,64,0.75,2,0 days 00:00:00.121248,0 days 00:01:22.669720,83.8,85.6,67
460,12,2048,256,64,0.75,3,0 days 00:00:00.121248,0 days 00:01:25.474395,85.8,86.2,59
461,12,2048,256,64,0.75,5,0 days 00:00:00.121248,0 days 00:01:28.841205,87.6,87.8,53
462,12,2048,256,128,0.5,2,0 days 00:00:00.094528,0 days 00:01:21.041882,84.8,83.6,64
463,12,2048,256,128,0.5,3,0 days 00:00:00.094528,0 days 00:01:05.579578,87.0,87.0,59
464,12,2048,256,128,0.5,5,0 days 00:00:00.094528,0 days 00:01:02.064886,87.0,86.2,54
465,12,2048,256,192,0.25,2,0 days 00:00:00.086126,0 days 00:01:21.820125,82.4,85.0,73
466,12,2048,256,192,0.25,3,0 days 00:00:00.086126,0 days 00:01:13.336570,88.8,88.6,74
467,12,2048,256,192,0.25,5,0 days 00:00:00.086126,0 days 00:00:59.702032,87.6,88.4,56
468,12,2048,512,128,0.75,2,0 days 00:00:00.094794,0 days 00:01:16.772601,85.0,86.2,63
469,12,2048,512,128,0.75,3,0 days 00:00:00.094794,0 days 00:01:19.612746,87.6,88.0,70
470,12,2048,512,128,0.75,5,0 days 00:00:00.094794,0 days 00:00:57.112047,86.2,85.6,46
471,12,2048,512,256,0.5,2,0 days 00:00:00.082470,0 days 00:01:07.176850,83.0,85.2,71
472,12,2048,512,256,0.5,3,0 days 00:00:00.082470,0 days 00:01:08.019220,89.2,89.6,70
473,12,2048,512,256,0.5,5,0 days 00:00:00.082470,0 days 00:01:00.087428,88.2,89.4,58
474,12,2048,512,384,0.25,2,0 days 00:00:00.078963,0 days 00:01:17.118360,84.0,86.4,64
475,12,2048,512,384,0.25,3,0 days 00:00:00.078963,0 days 00:01:17.117717,89.0,89.6,67
476,12,2048,512,384,0.25,5,0 days 00:00:00.078963,0 days 00:01:07.924577,90.0,89.8,69
477,12,2048,1024,256,0.75,2,0 days 00:00:00.080411,0 days 00:01:08.794322,85.6,87.0,69
478,12,2048,1024,256,0.75,3,0 days 00:00:00.080411,0 days 00:01:01.001803,88.4,88.4,60
479,12,2048,1024,256,0.75,5,0 days 00:00:00.080411,0 days 00:01:01.403247,86.8,87.6,57
480,12,2048,1024,512,0.5,2,0 days 00:00:00.074491,0 days 00:01:10.832563,88.2,89.6,78
481,12,2048,1024,512,0.5,3,0 days 00:00:00.074491,0 days 00:01:27.461965,86.6,88.6,77
482,12,2048,1024,512,0.5,5,0 days 00:00:00.074491,0 days 00:01:06.133287,90.4,91.0,67
483,12,2048,1024,768,0.25,2,0 days 00:00:00.072219,0 days 00:01:27.936601,89.2,89.8,80
484,12,2048,1024,768,0.25,3,0 days 00:00:00.072219,0 days 00:01:10.922380,89.6,90.2,74
485,12,2048,1024,768,0.25,5,0 days 00:00:00.072219,0 days 00:01:18.084986,91.0,91.2,75
486,12,2048,2048,512,0.75,2,0 days 00:00:00.073338,0 days 00:01:10.115625,84.8,86.4,70
487,12,2048,2048,512,0.75,3,0 days 00:00:00.073338,0 days 00:01:11.487839,88.4,89.0,69
488,12,2048,2048,512,0.75,5,0 days 00:00:00.073338,0 days 00:01:21.218159,93.4,93.4,77
489,12,2048,2048,1024,0.5,2,0 days 00:00:00.074223,0 days 00:01:35.230714,85.6,87.2,66
490,12,2048,2048,1024,0.5,3,0 days 00:00:00.074223,0 days 00:01:28.033139,91.0,91.4,77
491,12,2048,2048,1024,0.5,5,0 days 00:00:00.074223,0 days 00:01:05.018907,91.2,91.2,62
492,12,2048,2048,1536,0.25,2,0 days 00:00:00.072046,0 days 00:01:04.500525,85.4,87.4,68
493,12,2048,2048,1536,0.25,3,0 days 00:00:00.072046,0 days 00:01:32.781912,90.8,91.0,77
494,12,2048,2048,1536,0.25,5,0 days 00:00:00.072046,0 days 00:01:22.937447,92.8,93.4,75
495,12,4096,256,64,0.75,2,0 days 00:00:00.157979,0 days 00:01:47.651761,86.8,86.8,62
496,12,4096,256,64,0.75,3,0 days 00:00:00.157979,0 days 00:01:34.197748,85.4,86.4,61
497,12,4096,256,64,0.75,5,0 days 00:00:00.157979,0 days 00:01:20.955369,84.8,84.6,44
498,12,4096,256,128,0.5,2,0 days 00:00:00.118366,0 days 00:01:56.307731,85.8,87.0,77
499,12,4096,256,128,0.5,3,0 days 00:00:00.118366,0 days 00:01:13.860005,88.0,88.0,60
500,12,4096,256,128,0.5,5,0 days 00:00:00.118366,0 days 00:01:24.369575,88.0,87.8,64
501,12,4096,256,192,0.25,2,0 days 00:00:00.102267,0 days 00:01:16.867289,85.6,86.8,66
502,12,4096,256,192,0.25,3,0 days 00:00:00.102267,0 days 00:01:06.887548,85.2,86.6,61
503,12,4096,256,192,0.25,5,0 days 00:00:00.102267,0 days 00:01:02.904774,85.6,86.2,47
504,12,4096,512,128,0.75,2,0 days 00:00:00.117159,0 days 00:01:26.405585,86.8,87.0,71
505,12,4096,512,128,0.75,3,0 days 00:00:00.117159,0 days 00:01:04.817866,85.4,84.6,47
506,12,4096,512,128,0.75,5,0 days 00:00:00.117159,0 days 00:01:23.587649,89.2,89.6,59
507,12,4096,512,256,0.5,2,0 days 00:00:00.092617,0 days 00:01:12.431453,85.6,87.0,65
508,12,4096,512,256,0.5,3,0 days 00:00:00.092617,0 days 00:01:12.510121,88.6,89.2,70
509,12,4096,512,256,0.5,5,0 days 00:00:00.092617,0 days 00:01:12.214179,88.6,88.6,65
510,12,4096,512,384,0.25,2,0 days 00:00:00.087144,0 days 00:01:15.933536,86.6,87.4,76
511,12,4096,512,384,0.25,3,0 days 00:00:00.087144,0 days 00:01:19.223537,87.6,88.6,63
512,12,4096,512,384,0.25,5,0 days 00:00:00.087144,0 days 00:01:09.183747,89.6,90.0,59
513,12,4096,1024,256,0.75,2,0 days 00:00:00.090230,0 days 00:01:16.711951,87.0,88.0,73
514,12,4096,1024,256,0.75,3,0 days 00:00:00.090230,0 days 00:01:26.308311,88.6,89.4,60
